index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
22,2.2,-0.904322,-0.635698,-1.24491,2.20298,-1.19254,-0.640203,-1.35171,0.842087,1.75089,-0.502516,-0.162986,-1.54653,-1.93003,1.20237,2.5,-0.717515,-0.232719,-2.20821
23,2.3,-1.04914,-0.545477,-1.05732,2.14914,-1.21,-0.805897,-1.54471,0.962325,2.00089,-0.574267,-0.186258,-1.76735,-1.93003,1.20237,2.5,-0.717515,-0.232719,-2.20821
24,2.4,-1.21237,-0.443787,-0.84588,2.08846,-1.22969,-0.992656,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-4.97931e-10,3.10156e-10,6.44601e-10,-1.84972e-10,-6.00226e-11,-5.69864e-10
25,2.5,-1.38029,-0.339181,-0.62838,2.02604,-1.24993,-1.18477,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-4.9778e-10,3.10497e-10,6.45636e-10,-1.84819e-10,-6.00663e-11,-5.70476e-10
26,2.6,-1.5482,-0.234574,-0.41088,1.96361,-1.27018,-1.37688,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-4.9749e-10,3.11157e-10,6.44023e-10,-1.85428e-10,-5.99249e-11,-5.71661e-10
27,2.7,-1.71611,-0.129968,-0.19338,1.90119,-1.29043,-1.569,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-5.00089e-10,3.09579e-10,6.46374e-10,-1.85407e-10,-5.99597e-11,-5.7153e-10
28,2.8,-1.88402,-0.0253619,0.02412,1.83876,-1.31067,-1.76111,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-5.12527e-10,3.13211e-10,6.83369e-10,-1.85079e-10,-6.05067e-11,-5.97948e-10
29,2.9,-2.05194,0.0792444,0.24162,1.77634,-1.33092,-1.95323,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-4.98076e-10,3.10334e-10,6.44953e-10,-1.85173e-10,-6.00411e-11,-5.69997e-10
30,3,-2.21985,0.183851,0.45912,1.71392,-1.35117,-2.14534,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-4.98055e-10,3.10414e-10,6.45185e-10,-1.85155e-10,-6.00512e-11,-5.6988e-10
31,3.1,-2.38001,0.283628,0.66658,1.65437,-1.37048,-2.32859,-1.50615,0.938306,1.95095,-0.559934,-0.181609,-1.72324,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
32,3.2,-2.52098,0.371447,0.849175,1.60197,-1.38747,-2.48987,-1.31315,0.818068,1.70095,-0.488182,-0.158337,-1.50242,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
33,3.3,-2.64264,0.447242,1.00677,1.55674,-1.40214,-2.62907,-1.12015,0.697831,1.45095,-0.416431,-0.135065,-1.2816,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
34,3.4,-2.74501,0.511013,1.13936,1.51868,-1.41449,-2.74619,-0.927146,0.577594,1.20095,-0.344679,-0.111793,-1.06078,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
35,3.5,-2.82807,0.562761,1.24696,1.4878,-1.4245,-2.84123,-0.734143,0.457357,0.950948,-0.272928,-0.0885215,-0.839957,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
36,3.6,-2.89184,0.602485,1.32955,1.4641,-1.43219,-2.91418,-0.54114,0.33712,0.700948,-0.201176,-0.0652496,-0.619136,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
37,3.7,-2.9363,0.630185,1.38715,1.44757,-1.43755,-2.96505,-0.348137,0.216883,0.450948,-0.129425,-0.0419777,-0.398315,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
38,3.8,-2.96146,0.645861,1.41974,1.43821,-1.44059,-2.99384,-0.155134,0.0966457,0.200948,-0.0576733,-0.0187058,-0.177494,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
39,3.9,-2.96847,0.65033,1.43041,1.43409,-1.43789,-2.99878,0.0102512,-0.00330339,0.0342806,-0.0415825,0.107481,0.104403,0.357915,-0.101688,1.15982,-1.41805,3.7506,3.64201
40,4,-2.96568,0.650016,1.43832,1.42398,-1.40839,-2.97014,0.0451816,0.00497191,0.104235,-0.143812,0.48259,0.468479,0.328195,0.366598,-0.00327007,-0.422154,3.75115,3.65126
41,4.1,-2.95974,0.653873,1.44487,1.41083,-1.34146,-2.90485,0.0683283,0.0875038,-0.017789,-0.0782387,0.832679,0.818727,-0.189584,0.969304,-2.49973,2.18149,-0.224484,0.0104846
42,4.2,-2.95488,0.664297,1.435,1.41176,-1.274,-2.83754,0.0295036,0.100362,-0.134458,0.0611083,0.488401,0.496142,-0.323644,-0.394929,0.0811884,0.350443,-3.75317,-3.65557
43,4.3,-2.95326,0.67121,1.42485,1.41715,-1.24391,-2.80665,0.00192558,0.0313122,-0.0590895,0.0437887,0.117743,0.127396,-0.876415,-0.201156,-1.83758,3.10937,-2.03382,-0.989172
44,4.4,-2.95709,0.674137,1.4091,1.43686,-1.23908,-2.79581,-0.0726839,0.0442859,-0.273659,0.351812,0.0421907,0.151217,-0.645497,0.469074,-2.50027,3.09789,0.329327,1.29632
45,4.5,-2.96749,0.681239,1.36923,1.48694,-1.23349,-2.77464,-0.134085,0.101361,-0.523756,0.643143,0.066609,0.267339,-0.576182,0.685918,-2.50086,2.7012,0.149816,1.00652
46,4.6,-2.98362,0.695215,1.30435,1.56398,-1.22639,-2.74344,-0.186735,0.182343,-0.77388,0.88968,0.0724343,0.350805,-0.471079,0.936676,-2.50022,2.21759,-0.0323602,0.654507
47,4.7,-3.00444,0.718506,1.21445,1.66327,-1.21953,-2.70565,-0.227397,0.28714,-1.024,1.08832,0.0625977,0.39929,-0.334568,1.15118,-2.50079,1.75722,-0.152184,0.316248
48,4.8,-3.02858,0.753279,1.09955,1.78018,-1.21415,-2.66466,-0.252608,0.410941,-1.27411,1.243,0.044174,0.415423,-0.17016,1.31221,-2.50092,1.34138,-0.209094,0.00510586
49,4.9,-3.05439,0.801118,0.959633,1.91058,-1.2108,-2.62355,-0.260491,0.547411,-1.52419,1.35905,0.0230545,0.402068,0.021414,1.41299,-2.50044,0.973486,-0.207441,-0.27782
50,5,-3.07994,0.862816,0.795117,2.05054,-1.20944,-2.5852,-0.239462,0.666112,-1.71224,1.39137,0.00492114,0.349905,0.866309,-0.431533,2.26056,-3.12808,-0.159107,-1.43967
51,5.1,-3.10001,0.926388,0.636077,2.17452,-1.20961,-2.55677,-0.166214,0.599979,-1.46568,1.0958,-0.00734482,0.225052,0.690921,-0.789131,2.49766,-2.67846,-0.0214967,-1.0019
52,5.2,-3.11355,0.982128,0.502038,2.27153,-1.21037,-2.53865,-0.107919,0.51253,-1.21524,0.851515,-0.00729794,0.142871,0.501011,-0.932637,2.49844,-2.26039,0.0156119,-0.686928
53,5.3,-3.12214,1.02856,0.393014,2.34596,-1.21101,-2.52735,-0.0667402,0.414758,-0.965251,0.642337,-0.00543275,0.087162,0.18179,-1.12974,2.6292,-1.74963,0.014798,-0.237416
54,5.4,-3.12731,1.06489,0.308987,2.40075,-1.21145,-2.52063,-0.0383625,0.311119,-0.715317,0.45694,-0.00342364,0.0497081,0.232536,-1.0552,2.4993,-1.76423,0.0180632,-0.304825
55,5.5,-3.13016,1.09066,0.249953,2.43794,-1.21171,-2.51694,-0.0198388,0.203936,-0.465355,0.288682,-0.00185327,0.0255977,0.150589,-1.08249,2.49957,-1.62413,0.0133084,-0.195297
56,5.6,-3.1316,1.10626,0.214684,2.45817,-1.21075,-2.51367,-0.01274,0.132885,-0.286583,0.0838111,0.066234,0.103803,-0.0111395,-0.159862,0.816441,-3.12216,1.91355,2.49522
57,5.7,-3.1326,1.11569,0.196063,2.45307,-1.19876,-2.49672,-0.00564296,0.0425432,-0.0638711,-0.151743,0.139014,0.188093,0.100139,-1.10812,2.49852,-1.39525,-0.0929301,-0.261741
58,5.8,-3.13276,1.11532,0.200402,2.43024,-1.18405,-2.47742,-0.000260198,-0.0280671,0.113124,-0.354594,0.208264,0.270227,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
59,5.9,-3.1328,1.11127,0.216699,2.37916,-1.15404,-2.43849,-0.000489508,-0.0528023,0.21282,-0.667094,0.391805,0.508376,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
60,6,-3.13286,1.10475,0.242966,2.29682,-1.10569,-2.37575,-0.000718819,-0.0775375,0.312515,-0.979594,0.575345,0.746525,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
61,6.1,-3.13294,1.09576,0.279202,2.18324,-1.03898,-2.28919,-0.000948129,-0.102273,0.412211,-1.29209,0.758886,0.984674,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
62,6.2,-3.13305,1.0843,0.325408,2.03841,-0.95391,-2.17881,-0.00117744,-0.127008,0.511906,-1.60459,0.942427,1.22282,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
63,6.3,-3.13318,1.07036,0.381583,1.86232,-0.85049,-2.04462,-0.00140675,-0.151743,0.611601,-1.91709,1.12597,1.46097,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
64,6.4,-3.13333,1.05399,0.447576,1.65546,-0.728996,-1.88698,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.1223e-12,-1.21031e-10,4.88006e-10,-1.52877e-09,8.98389e-10,1.16558e-09
65,6.5,-3.13349,1.03677,0.516964,1.43796,-0.601252,-1.72123,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.12222e-12,-1.20988e-10,4.87953e-10,-1.52906e-09,8.98229e-10,1.16516e-09
66,6.6,-3.13365,1.01956,0.586352,1.22046,-0.473507,-1.55548,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.1221e-12,-1.20998e-10,4.87881e-10,-1.52834e-09,8.98012e-10,1.16514e-09
67,6.7,-3.13381,1.00234,0.65574,1.00296,-0.345763,-1.38973,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.1226e-12,-1.21013e-10,4.88115e-10,-1.52866e-09,8.98376e-10,1.16579e-09
68,6.8,-3.13397,0.985126,0.725128,0.785464,-0.218019,-1.22397,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.12253e-12,-1.21037e-10,4.88048e-10,-1.52916e-09,8.98077e-10,1.16594e-09
69,6.9,-3.13413,0.967911,0.794516,0.567964,-0.0902741,-1.05822,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.1224e-12,-1.20928e-10,4.87928e-10,-1.52763e-09,8.9875e-10,1.165e-09
70,7,-3.13429,0.950695,0.863904,0.350464,0.0374704,-0.89247,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.12212e-12,-1.20926e-10,4.87654e-10,-1.52811e-09,8.9831e-10,1.16484e-09
71,7.1,-3.13445,0.933479,0.933292,0.132964,0.165215,-0.726719,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.12615e-12,-1.2092e-10,4.89145e-10,-1.53029e-09,9.01775e-10,1.16958e-09
72,7.2,-3.13461,0.916264,1.00268,-0.0845361,0.292959,-0.560967,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.1221e-12,-1.21041e-10,4.87945e-10,-1.52899e-09,8.98249e-10,1.16552e-09
73,7.3,-3.13477,0.899048,1.07207,-0.302036,0.420704,-0.395215,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.12204e-12,-1.21019e-10,4.87912e-10,-1.52916e-09,8.98154e-10,1.1653e-09
74,7.4,-3.13493,0.881832,1.14146,-0.519536,0.548448,-0.229464,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.1225e-12,-1.21061e-10,4.88008e-10,-1.52936e-09,8.9831e-10,1.16557e-09
75,7.5,-3.13509,0.864616,1.21084,-0.737036,0.676193,-0.0637122,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.12247e-12,-1.21037e-10,4.87974e-10,-1.52901e-09,8.98203e-10,1.1656e-09
76,7.6,-3.13524,0.847514,1.27977,-0.953102,0.803095,0.100947,-0.00152653,-0.164664,0.663677,-2.08033,1.22184,1.58537,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
77,7.7,-3.13539,0.832285,1.34116,-1.14551,0.916102,0.247576,-0.00129722,-0.139928,0.563982,-1.76783,1.0383,1.34722,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
78,7.8,-3.1355,0.819528,1.39257,-1.30667,1.01075,0.370391,-0.00106791,-0.115193,0.464286,-1.45533,0.854759,1.10907,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
79,7.9,-3.1356,0.809246,1.43401,-1.43658,1.08705,0.46939,-0.000838599,-0.090458,0.364591,-1.14283,0.671218,0.870922,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
80,8,-3.13567,0.801437,1.46549,-1.53523,1.145,0.544575,-0.000609288,-0.0657227,0.264896,-0.830328,0.487677,0.632773,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
81,8.1,-3.13572,0.796101,1.48699,-1.60264,1.18459,0.595945,-0.000379978,-0.0409875,0.1652,-0.517828,0.304136,0.394624,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
82,8.2,-3.13575,0.793239,1.49853,-1.6388,1.20583,0.6235,-0.000150668,-0.0162523,0.0655048,-0.205328,0.120595,0.156475,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
83,8.3,-3.13712,0.792384,1.49797,-1.64379,1.21236,0.633543,-0.0293606,-0.00154665,-0.0799329,0.105605,0.0155268,0.053677,0.131656,0.289126,-0.786625,3.10275,-2.16318,-2.95414
84,8.4,-3.1291,0.786549,1.48226,-1.62458,1.20254,0.634687,0.214302,-0.129067,-0.238812,0.266639,-0.221766,-0.0227803,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
85,8.5,-3.09645,0.766887,1.44588,-1.58396,1.16876,0.631217,0.438644,-0.26418,-0.488812,0.545769,-0.453921,-0.0466278,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
86,8.6,-3.04137,0.733713,1.3845,-1.51542,1.11176,0.625362,0.662986,-0.399293,-0.738812,0.824899,-0.686077,-0.0704753,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
87,8.7,-2.96385,0.687028,1.29811,-1.41898,1.03154,0.617122,0.887328,-0.534407,-0.988812,1.10403,-0.918232,-0.0943228,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
88,8.8,-2.8639,0.626832,1.18673,-1.29462,0.928109,0.606497,1.11167,-0.66952,-1.23881,1.38316,-1.15039,-0.11817,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
89,8.9,-2.74152,0.553124,1.05035,-1.14234,0.801463,0.593488,1.33601,-0.804633,-1.48881,1.66229,-1.38254,-0.142018,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
90,9,-2.5967,0.465905,0.888971,-0.962159,0.651601,0.578094,1.56035,-0.939746,-1.73881,1.94142,-1.6147,-0.165865,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
91,9.1,-2.42975,0.365355,0.702923,-0.754432,0.478833,0.560346,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.29147e-09,-7.78114e-10,-1.43956e-09,1.60738e-09,-1.33679e-09,-1.37314e-10
92,9.2,-2.25494,0.260074,0.508122,-0.536932,0.297936,0.541764,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.29158e-09,-7.78044e-10,-1.43956e-09,1.60765e-09,-1.33696e-09,-1.37344e-10
93,9.3,-2.08013,0.154792,0.31332,-0.319432,0.117039,0.523182,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.29174e-09,-7.77949e-10,-1.43957e-09,1.60679e-09,-1.33657e-09,-1.37307e-10
94,9.4,-1.90532,0.0495113,0.118519,-0.101932,-0.0638582,0.5046,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.29195e-09,-7.77815e-10,-1.43958e-09,1.60704e-09,-1.33675e-09,-1.37348e-10
95,9.5,-1.73051,-0.0557698,-0.076283,0.115568,-0.244755,0.486018,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.29135e-09,-7.77608e-10,-1.4396e-09,1.60743e-09,-1.33704e-09,-1.3741e-10
96,9.6,-1.5557,-0.161051,-0.271085,0.333068,-0.425652,0.467436,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.29158e-09,-7.78524e-10,-1.43963e-09,1.6081e-09,-1.33753e-09,-1.37358e-10
97,9.7,-1.38089,-0.266332,-0.465886,0.550568,-0.606549,0.448854,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.29209e-09,-7.7849e-10,-1.4397e-09,1.60955e-09,-1.33658e-09,-1.37499e-10
98,9.8,-1.20609,-0.371613,-0.660688,0.768068,-0.787446,0.430272,1.74809,-1.05281,-1.94802,2.175,-1.80897,-0.185821,1.28915e-09,-7.78358e-10,-1.43996e-09,1.60536e-09,-1.3378e-09,-1.37429e-10
99,9.9,-1.03804,-0.472819,-0.847949,0.977149,-0.96134,0.412409,1.57384,-0.94787,-1.75384,1.9582,-1.62866,-0.167299,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
100,10,-0.891877,-0.56085,-1.01083,1.15901,-1.1126,0.396871,1.3495,-0.812757,-1.50384,1.67907,-1.3965,-0.143452,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
101,10.1,-0.768144,-0.63537,-1.14872,1.31296,-1.24064,0.383718,1.12516,-0.677644,-1.25384,1.39994,-1.16435,-0.119604,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
102,10.2,-0.666845,-0.696379,-1.2616,1.439,-1.34547,0.37295,0.900817,-0.54253,-1.00384,1.12081,-0.932191,-0.0957566,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
103,10.3,-0.587981,-0.743876,-1.34949,1.53713,-1.42708,0.364567,0.676475,-0.407417,-0.753844,0.841682,-0.700036,-0.0719091,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
104,10.4,-0.53155,-0.777862,-1.41237,1.60734,-1.48547,0.358569,0.452133,-0.272304,-0.503844,0.562552,-0.46788,-0.0480616,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
105,10.5,-0.497554,-0.798337,-1.45025,1.64964,-1.52065,0.354955,0.227791,-0.137191,-0.253844,0.283422,-0.235725,-0.0242141,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
106,10.6,-0.485234,-0.805855,-1.46327,1.66396,-1.53372,0.353927,0.0624066,-0.0453752,-0.0129538,-0.00233423,-0.0896793,0.0157525,-0.383649,-0.0267797,2.30062,-3.12468,-0.43375,0.78175
107,10.7,-0.484798,-0.80757,-1.45344,1.64998,-1.53872,0.35794,-0.0275282,-0.00978777,0.210606,-0.285593,-0.0498766,0.0730161,-0.300086,-0.155802,2.35729,-3.12487,-0.534385,0.792625
108,10.8,-0.488249,-0.809183,-1.42655,1.61408,-1.5449,0.367068,-0.0264842,-0.0153627,0.210119,-0.276221,-0.046879,0.0698481,0.300814,0.127681,-2.32711,3.12546,0.541022,-0.796434
109,10.9,-0.478234,-0.804902,-1.40933,1.59329,-1.53831,0.370779,0.267467,0.118848,0.210587,-0.232958,0.204496,0.0216664,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
110,11,-0.435611,-0.785963,-1.37577,1.55617,-1.50572,0.374232,0.584993,0.25994,0.460587,-0.509517,0.447265,0.0473878,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
111,11.1,-0.361236,-0.752914,-1.31721,1.49139,-1.44886,0.380256,0.90252,0.401032,0.710587,-0.786076,0.690034,0.0731092,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
112,11.2,-0.255107,-0.705756,-1.23365,1.39895,-1.36772,0.388853,1.22005,0.542124,0.960587,-1.06263,0.932803,0.0988307,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
113,11.3,-0.117226,-0.644489,-1.12509,1.27886,-1.2623,0.400023,1.53757,0.683216,1.21059,-1.33919,1.17557,0.124552,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
114,11.4,0.0524073,-0.569113,-0.991535,1.13111,-1.1326,0.413764,1.8551,0.824308,1.46059,-1.61575,1.41834,0.150274,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
115,11.5,0.253793,-0.479628,-0.832977,0.955711,-0.97863,0.430077,2.17262,0.9654,1.71059,-1.89231,1.66111,0.175995,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
116,11.6,0.471292,-0.382983,-0.661732,0.766274,-0.812338,0.447696,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.94575e-09,-1.30858e-09,-2.3193e-09,2.56524e-09,-2.25167e-09,-2.38506e-10
117,11.7,0.688792,-0.286337,-0.490486,0.576837,-0.646045,0.465315,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.94609e-09,-1.30874e-09,-2.31969e-09,2.56549e-09,-2.25186e-09,-2.38533e-10
118,11.8,0.906292,-0.189691,-0.319241,0.387399,-0.479752,0.482933,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.9467e-09,-1.3084e-09,-2.31916e-09,2.56472e-09,-2.25095e-09,-2.38582e-10
119,11.9,1.12379,-0.0930458,-0.147995,0.197961,-0.31346,0.500552,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.94815e-09,-1.30866e-09,-2.31999e-09,2.56707e-09,-2.25299e-09,-2.387e-10
120,12,1.34129,0.00359981,0.0232508,0.00852298,-0.147167,0.518171,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.94257e-09,-1.30669e-09,-2.3245e-09,2.56635e-09,-2.25059e-09,-2.38496e-10
121,12.1,1.55879,0.100245,0.194496,-0.180915,0.0191255,0.53579,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.94523e-09,-1.30876e-09,-2.31893e-09,2.56529e-09,-2.25191e-09,-2.38589e-10
122,12.2,1.77629,0.196891,0.365742,-0.370353,0.185418,0.553408,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.94578e-09,-1.30882e-09,-2.31926e-09,2.56537e-09,-2.25198e-09,-2.38604e-10
123,12.3,1.99379,0.293537,0.536988,-0.559791,0.351711,0.571027,2.175,0.966456,1.71246,-1.89438,1.66293,0.176187,-2.94534e-09,-1.30875e-09,-2.3191e-09,2.56546e-09,-2.25179e-09,-2.38587e-10
