index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
22,2.2,-0.897258,-0.641846,-1.25955,2.20262,-1.18028,-0.644141,-1.33659,0.832654,1.72887,-0.492779,-0.180113,-1.52788,-1.93275,1.20404,2.5,-0.712572,-0.260449,-2.20936
23,2.3,-1.04058,-0.55256,-1.07416,2.14978,-1.19959,-0.807976,-1.52987,0.953058,1.97887,-0.564036,-0.206158,-1.74882,-1.93275,1.20404,2.5,-0.712572,-0.260449,-2.20936
24,2.4,-1.20278,-0.451514,-0.864354,2.08998,-1.22145,-0.993391,-1.68149,1.04752,2.175,-0.619938,-0.22659,-1.92214,-4.40158e-10,2.74196e-10,5.66432e-10,-1.62353e-10,-5.90785e-11,-5.03295e-10
25,2.5,-1.37093,-0.346762,-0.646854,2.02799,-1.24411,-1.18561,-1.68149,1.04752,2.175,-0.619938,-0.22659,-1.92214,-4.39903e-10,2.74094e-10,5.68491e-10,-1.62426e-10,-5.87948e-11,-5.04197e-10
26,2.6,-1.53908,-0.24201,-0.429354,1.96599,-1.26677,-1.37782,-1.68149,1.04752,2.175,-0.619938,-0.22659,-1.92214,-4.36064e-10,2.7254e-10,5.4508e-10,-1.63524e-10,-5.79147e-11,-5.17826e-10
27,2.7,-1.70723,-0.137259,-0.211854,1.904,-1.28943,-1.57003,-1.68149,1.04752,2.175,-0.619938,-0.22659,-1.92214,-4.39537e-10,2.73806e-10,5.68621e-10,-1.62113e-10,-5.92021e-11,-5.02562e-10
28,2.8,-1.87538,-0.0325072,0.00564621,1.842,-1.31209,-1.76225,-1.68149,1.04752,2.175,-0.619938,-0.22659,-1.92214,-4.39479e-10,2.73774e-10,5.68415e-10,-1.62103e-10,-5.92203e-11,-5.02581e-10
29,2.9,-2.04353,0.0722445,0.223146,1.78001,-1.33474,-1.95446,-1.68149,1.04752,2.175,-0.619938,-0.22659,-1.92214,-4.39412e-10,2.73736e-10,5.68713e-10,-1.62091e-10,-5.92078e-11,-5.02602e-10
30,3,-2.21168,0.176996,0.440646,1.71802,-1.3574,-2.14668,-1.68149,1.04752,2.175,-0.619938,-0.22659,-1.92214,-4.39621e-10,2.73694e-10,5.68485e-10,-1.62078e-10,-5.91934e-11,-5.02342e-10
31,3.1,-2.37325,0.27765,0.649638,1.65845,-1.37918,-2.33137,-1.52204,0.948182,1.96875,-0.56115,-0.205103,-1.73987,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
32,3.2,-2.51579,0.366448,0.834013,1.6059,-1.39838,-2.49431,-1.32876,0.827778,1.71875,-0.489893,-0.179058,-1.51893,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
33,3.3,-2.639,0.443206,0.993388,1.56047,-1.41499,-2.63516,-1.13549,0.707374,1.46875,-0.418636,-0.153013,-1.298,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
34,3.4,-2.74289,0.507923,1.12776,1.52217,-1.42899,-2.75391,-0.942214,0.586969,1.21875,-0.347379,-0.126969,-1.07706,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
35,3.5,-2.82745,0.5606,1.23714,1.49099,-1.44038,-2.85057,-0.748939,0.466565,0.968748,-0.276121,-0.100924,-0.856125,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
36,3.6,-2.89268,0.601236,1.32151,1.46694,-1.44917,-2.92514,-0.555664,0.346161,0.718748,-0.204864,-0.0748788,-0.635189,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
37,3.7,-2.93858,0.629832,1.38089,1.45002,-1.45536,-2.97761,-0.362389,0.225757,0.468748,-0.133607,-0.048834,-0.414253,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
38,3.8,-2.96515,0.646387,1.41526,1.44022,-1.45894,-3.00799,-0.169114,0.105353,0.218748,-0.0623496,-0.0227891,-0.193317,1.93275,-1.20404,-2.5,0.712572,0.260449,2.20936
39,3.9,-2.97332,0.651515,1.42736,1.43585,-1.45704,-3.01479,0.00481395,-0.00186922,0.0392418,-0.0387802,0.0898719,0.0809439,2.22992,-1.37654,-2.37625,0.368908,1.29761,3.39215
40,4,-2.97032,0.650495,1.43592,1.42579,-1.42966,-2.98857,0.0504749,-0.00840446,0.122445,-0.150846,0.46127,0.441584,0.395589,0.228026,0.263498,-0.599848,3.7507,3.58935
41,4.1,-2.96344,0.65221,1.44595,1.41075,-1.36478,-2.92631,0.0844756,0.0592737,0.0363653,-0.113788,0.836273,0.806754,0.238833,1.22882,-2.25529,1.57921,3.74983,3.79517
42,4.2,-2.95649,0.661639,1.43907,1.40922,-1.2888,-2.85199,0.0473602,0.105801,-0.13527,0.0587546,0.591582,0.589023,-0.425199,-0.145452,-0.468686,0.774166,-3.75169,-3.53528
43,4.3,-2.95357,0.670117,1.42667,1.41596,-1.2484,-2.81124,0.0137558,0.0523282,-0.0838161,0.0511051,0.216414,0.221444,-0.260135,-0.830945,1.26105,-0.720636,-3.75353,-3.80364
44,4.4,-2.95542,0.673139,1.41537,1.42877,-1.24007,-2.7993,-0.0559241,0.0327275,-0.209329,0.27118,0.0332794,0.117186,-0.647861,0.424063,-2.46567,3.12475,0.358034,1.32941
45,4.5,-2.96421,0.678835,1.38196,1.47119,-1.23516,-2.78122,-0.118915,0.0844517,-0.459105,0.571795,0.0620667,0.240212,-0.597727,0.621899,-2.50106,2.81975,0.201761,1.0929
46,4.6,-2.97894,0.690799,1.32355,1.5417,-1.22827,-2.75229,-0.174157,0.158999,-0.709228,0.830618,0.0726583,0.332628,-0.501577,0.872641,-2.50074,2.34513,0.011093,0.747286
47,4.7,-2.99867,0.711454,1.24012,1.63571,-1.2212,-2.71587,-0.218204,0.257986,-0.959353,1.04142,0.0662998,0.390024,-0.373624,1.10602,-2.50016,1.86446,-0.134269,0.395964
48,4.8,-3.02211,0.743081,1.13168,1.74848,-1.21537,-2.6754,-0.247563,0.37747,-1.20946,1.20695,0.0495164,0.414245,-0.216496,1.28407,-2.50006,1.43311,-0.208958,0.0755211
49,4.9,-3.04765,0.787425,0.998228,1.87576,-1.21146,-2.63404,-0.260329,0.511258,-1.45955,1.3325,0.0284091,0.408187,-0.0296684,1.38842,-2.50083,1.0694,-0.208627,-0.203872
50,5,-3.07351,0.845599,0.839769,2.01382,-1.20962,-2.59466,-0.253343,0.653052,-1.70962,1.42326,0.00920367,0.37509,0.182803,1.44363,-2.5002,0.732322,-0.169432,-0.469507
51,5.1,-3.09578,0.911626,0.672314,2.14718,-1.20944,-2.56253,-0.187585,0.632498,-1.56041,1.18798,-0.00681853,0.255861,0.767437,-0.73199,2.49812,-2.84747,-0.0368132,-1.1291
52,5.2,-3.11111,0.970878,0.52878,2.25267,-1.21021,-2.54188,-0.12271,0.549776,-1.31042,0.929944,-0.00779898,0.163098,0.558409,-0.898753,2.49877,-2.37592,0.0103594,-0.774647
53,5.3,-3.12093,1.02117,0.410231,2.33446,-1.21091,-2.52893,-0.0763969,0.454511,-1.06048,0.711128,-0.00606988,0.0999673,0.392363,-0.990614,2.49916,-2.05044,0.021296,-0.526273
54,5.4,-3.12689,1.06155,0.316677,2.39583,-1.21142,-2.52117,-0.0446743,0.352181,-0.810618,0.519862,-0.00395414,0.0579295,0.26495,-1.04477,2.49943,-1.81949,0.0200712,-0.347982
55,5.5,-3.13024,1.09147,0.248114,2.43908,-1.21172,-2.51684,-0.0236918,0.245755,-0.560642,0.347444,-0.00221682,0.0305645,0.169717,-1.07691,2.49963,-1.65611,0.0147655,-0.220409
56,5.6,-3.13197,1.1106,0.204547,2.4659,-1.21188,-2.51461,-0.012165,0.136468,-0.31068,0.190926,-0.00115503,0.0156719,0.0978902,-1.09814,2.5,-1.53636,0.00929436,-0.12611
57,5.7,-3.1327,1.11875,0.185979,2.47731,-1.21195,-2.51367,-0.00237598,0.0266539,-0.0606796,0.0372903,-0.000225591,0.00306092,0.0978902,-1.09814,2.5,-1.53636,0.00929436,-0.12611
58,5.72427,-3.13273,1.11908,0.185243,2.47776,-1.21196,-2.51363,3.17737e-17,-3.56441e-16,8.11464e-16,-4.9868e-16,3.01681e-18,-4.09334e-17,0.0978902,-1.09814,2.5,-1.53636,0.00929436,-0.12611
