index,x,y,z,qx,qy,qz,qw,distance_from_prev,cumulative_distance
0,0.769786,-0.381646,0.136737,0.724845,0.629131,0.102959,0.261141,0,0
1,0.769773,-0.378725,0.136729,0.72102,0.632993,0.102183,0.262695,0.00292123,0.00292123
2,0.769759,-0.375803,0.136722,0.717165,0.636842,0.101403,0.264243,0.00292123,0.00584246
3,0.769746,-0.372882,0.136715,0.71328,0.640676,0.100618,0.265785,0.00292123,0.00876368
4,0.769732,-0.369961,0.136707,0.709366,0.644495,0.0998282,0.267321,0.00292123,0.0116849
5,0.769718,-0.36704,0.1367,0.705423,0.648298,0.0990343,0.26885,0.00292123,0.0146061
6,0.769705,-0.364119,0.136693,0.701451,0.652085,0.0982359,0.270373,0.00292123,0.0175274
7,0.769691,-0.361197,0.136685,0.69745,0.655856,0.0974332,0.271888,0.00292123,0.0204486
8,0.769678,-0.358276,0.136678,0.693421,0.65961,0.0966263,0.273397,0.00292123,0.0233698
9,0.769664,-0.355355,0.13667,0.689364,0.663346,0.0958152,0.274898,0.00292123,0.026291
10,0.76965,-0.352434,0.136663,0.68528,0.667064,0.0949999,0.276392,0.00292123,0.0292123
11,0.769637,-0.349513,0.136656,0.681168,0.670764,0.0941806,0.277878,0.00292123,0.0321335
12,0.769623,-0.346591,0.136648,0.677029,0.674446,0.0933572,0.279356,0.00292123,0.0350547
13,0.76961,-0.34367,0.136641,0.672863,0.678108,0.09253,0.280826,0.00292123,0.037976
14,0.769596,-0.340749,0.136634,0.668671,0.68175,0.0916989,0.282289,0.00292123,0.0408972
15,0.769583,-0.337828,0.136626,0.664453,0.685373,0.0908641,0.283742,0.00292123,0.0438184
16,0.769569,-0.334907,0.136619,0.66021,0.688975,0.0900256,0.285188,0.00292123,0.0467396
17,0.769555,-0.331986,0.136612,0.655941,0.692556,0.0891834,0.286624,0.00292123,0.0496609
18,0.769542,-0.329064,0.136604,0.651648,0.696116,0.0883377,0.288052,0.00292123,0.0525821
19,0.769528,-0.326143,0.136597,0.64733,0.699654,0.0874886,0.289471,0.00292123,0.0555033
20,0.769515,-0.323222,0.13659,0.642988,0.703171,0.0866361,0.290881,0.00292123,0.0584246
21,0.769501,-0.320301,0.136582,0.638622,0.706664,0.0857803,0.292281,0.00292123,0.0613458
22,0.769487,-0.31738,0.136575,0.634234,0.710136,0.0849213,0.293672,0.00292123,0.064267
23,0.769474,-0.314458,0.136568,0.629822,0.713583,0.0840592,0.295054,0.00292123,0.0671882
24,0.76946,-0.311537,0.13656,0.625389,0.717008,0.083194,0.296425,0.00292123,0.0701095
25,0.769447,-0.308616,0.136553,0.620933,0.720408,0.0823259,0.297787,0.00292123,0.0730307
26,0.769433,-0.305695,0.136546,0.616456,0.723784,0.081455,0.299139,0.00292123,0.0759519
27,0.76942,-0.302774,0.136538,0.611958,0.727135,0.0805812,0.30048,0.00292123,0.0788731
28,0.769406,-0.299852,0.136531,0.607439,0.730462,0.0797048,0.301811,0.00292123,0.0817944
29,0.769392,-0.296931,0.136524,0.602901,0.733763,0.0788258,0.303132,0.00292123,0.0847156
30,0.769379,-0.29401,0.136516,0.598343,0.737039,0.0779443,0.304442,0.00292123,0.0876368
31,0.769365,-0.291089,0.136509,0.593765,0.740288,0.0770604,0.305742,0.00292123,0.0905581
32,0.769352,-0.288168,0.136502,0.589169,0.743511,0.0761742,0.30703,0.00292123,0.0934793
33,0.769338,-0.285247,0.136494,0.584556,0.746708,0.0752857,0.308308,0.00292123,0.0964005
34,0.769324,-0.282325,0.136487,0.579924,0.749878,0.0743951,0.309574,0.00292123,0.0993217
35,0.769311,-0.279404,0.13648,0.575275,0.753021,0.0735025,0.31083,0.00292123,0.102243
36,0.769297,-0.276483,0.136472,0.57061,0.756136,0.0726079,0.312074,0.00292123,0.105164
37,0.769284,-0.273562,0.136465,0.565928,0.759224,0.0717115,0.313307,0.00292123,0.108085
38,0.76927,-0.270641,0.136458,0.561231,0.762284,0.0708133,0.314528,0.00292123,0.111007
39,0.769257,-0.267719,0.13645,0.556519,0.765316,0.0699135,0.315738,0.00292123,0.113928
40,0.769243,-0.264798,0.136443,0.551792,0.768319,0.0690121,0.316936,0.00292123,0.116849
41,0.769229,-0.261877,0.136436,0.547051,0.771294,0.0681093,0.318122,0.00292123,0.11977
42,0.769216,-0.258956,0.136428,0.542297,0.77424,0.0672051,0.319296,0.00292123,0.122692
43,0.769202,-0.256035,0.136421,0.53753,0.777156,0.0662996,0.320459,0.00292123,0.125613
