index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
0,0,-2.94109,1.68531,-1.24945,0.51283,2.25679,-1.43261,-0,0,-0,0,0,0,0,0,0,0,0,0
1,0.1,-2.94358,1.69216,-1.26195,0.514189,2.25784,-1.42658,-0.0496615,0.136915,-0.249997,0.0269454,0.0206979,0.121006,-0.488695,1.35306,-2.49999,0.244244,0.16995,1.25976
2,0.2,-2.95099,1.71261,-1.29945,0.517912,2.26063,-1.40792,-0.0993983,0.273515,-0.499967,0.0446875,0.0353265,0.254808,-0.523257,1.41262,-2.49963,0.0812712,0.146691,1.42464
3,0.3,-2.96343,1.74667,-1.36106,0.522317,2.26474,-1.37535,-0.134457,0.366361,-0.655694,0.0349179,0.040864,0.359255,0.471366,-1.31055,2.50071,-0.395858,-0.223278,-1.09244
4,0.4,-2.97444,1.77661,-1.41413,0.524275,2.26781,-1.34536,-0.0851233,0.231175,-0.405684,0.00820458,0.0215298,0.236427,0.510726,-1.38848,2.50055,-0.157073,-0.165024,-1.34487
5,0.5,-2.98036,1.79269,-1.44219,0.524592,2.26923,-1.32874,-0.0329721,0.0895573,-0.155658,0.000662325,0.0074797,0.0933389,0.529559,-1.43836,2.5,-0.0106375,-0.12013,-1.4991
6,0.562263,-2.98139,1.79548,-1.44704,0.524613,2.26946,-1.32583,-1.92334e-17,5.22408e-17,-9.0799e-17,3.86349e-19,4.36308e-18,5.44467e-17,0.529559,-1.43836,2.5,-0.0106375,-0.12013,-1.4991
