index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
0,0,-0.264359,-0.482707,-1.27769,0.404418,-0.691443,-2.02534,-0,0,-0,0,0,0,0,0,0,0,0,0
1,0.1,-0.26597,-0.480812,-1.28269,0.408057,-0.690267,-2.02397,-0.0322148,0.0378987,-0.1,0.0727794,0.0235119,0.0273588,-0.322148,0.378987,-1,0.727794,0.235119,0.273588
2,0.2,-0.270814,-0.475135,-1.29769,0.418989,-0.686735,-2.01985,-0.0648845,0.0754782,-0.199997,0.146168,0.0472489,0.0555262,-0.333488,0.371074,-0.999991,0.742991,0.240734,0.293723
3,0.3,-0.278996,-0.46575,-1.32269,0.437354,-0.680792,-2.01279,-0.099071,0.11201,-0.299988,0.221511,0.0717603,0.0860391,-0.351664,0.358683,-0.999957,0.765622,0.25027,0.318115
4,0.4,-0.290698,-0.452785,-1.35769,0.463387,-0.672348,-2.00254,-0.135384,0.14697,-0.399976,0.299753,0.097331,0.11971,-0.376171,0.339398,-0.999939,0.801471,0.261924,0.357745
5,0.5,-0.306165,-0.436434,-1.40269,0.497449,-0.661284,-1.98869,-0.174465,0.179593,-0.49996,0.382346,0.124157,0.158101,-0.406634,0.310799,-0.999925,0.855031,0.274601,0.414214
6,0.6,-0.325705,-0.416979,-1.45768,0.540068,-0.647471,-1.9707,-0.216935,0.208838,-0.599938,0.471286,0.152319,0.20308,-0.443276,0.270709,-0.999808,0.93072,0.287741,0.491031
7,0.7,-0.349681,-0.394829,-1.52267,0.592004,-0.630781,-1.94778,-0.263053,0.233033,-0.699159,0.568754,0.181512,0.256816,-0.465129,0.196078,-0.948796,1.00013,0.284603,0.578504
8,0.8,-0.378283,-0.370741,-1.59707,0.653878,-0.611261,-1.9191,-0.308525,0.246561,-0.785917,0.668738,0.208175,0.317752,-0.439958,0.0690679,-0.779075,1.00011,0.244536,0.641591
9,0.9,-0.411252,-0.345987,-1.67922,0.725752,-0.589323,-1.88401,-0.349986,0.245998,-0.853686,0.768735,0.229537,0.385076,-0.409738,0.287996,-0.999434,0.899979,0.268725,0.450819
10,1,-0.448053,-0.322082,-1.76707,0.807626,-0.565606,-1.84188,-0.384705,0.229311,-0.899402,0.86875,0.243392,0.458467,-0.299698,-0.25648,-0.333067,1.0001,0.0903358,0.761028
11,1.1,-0.487878,-0.300705,-1.85829,0.899502,-0.540961,-1.79215,-0.410055,0.195306,-0.921142,0.96877,0.247835,0.536852,-0.201188,-0.426359,-0.0974171,1.00007,-0.00586739,0.803627
12,1.2,-0.527888,-0.284216,-1.94659,0.996848,-0.517419,-1.73703,-0.384293,0.132847,-0.833617,0.96518,0.219635,0.557563,0.340782,-0.627743,1.00051,-0.212946,-0.326394,0.0799234
13,1.3,-0.564537,-0.273962,-2.02495,1.09209,-0.497104,-1.68109,-0.347923,0.0733793,-0.733626,0.937275,0.186511,0.558919,0.384725,-0.55784,1.00068,-0.35545,-0.333635,-0.0577396
14,1.4,-0.597339,-0.269263,-2.09331,1.18373,-0.48012,-1.62576,-0.30753,0.0222154,-0.633652,0.89231,0.153275,0.544806,0.421155,-0.461494,1.00087,-0.554771,-0.32855,-0.228722
15,1.5,-0.626103,-0.268956,-2.15387,1.27446,-0.466721,-1.5699,-0.283264,-0.0175954,-0.601333,0.952087,0.123549,0.590683,-0.0675573,-0.47111,-0.0348766,1.00009,-0.106782,0.710351
16,1.6,-0.654299,-0.273145,-2.21321,1.37331,-0.455146,-1.50813,-0.273226,-0.0655592,-0.570089,1,0.10466,0.628863,0.2379,-0.455961,0.590683,2.87258e-05,-0.24765,0.0751234
17,1.7,-0.680467,-0.281904,-2.26738,1.47331,-0.445891,-1.4449,-0.250437,-0.108914,-0.514361,1,0.0806597,0.63557,0.219261,-0.414545,0.528736,9.99273e-05,-0.234063,0.0608329
18,1.8,-0.704451,-0.294789,-2.31629,1.57331,-0.438971,-1.38105,-0.229568,-0.14812,-0.464745,1,0.0579137,0.641165,0.200419,-0.374456,0.470745,2.09102e-05,-0.222906,0.0530682
19,1.9,-0.726442,-0.311396,-2.36052,1.67331,-0.434276,-1.31668,-0.210538,-0.183389,-0.420692,1,0.036109,0.646352,0.18244,-0.335287,0.416602,8.57428e-05,-0.215271,0.0521175
20,2,-0.746613,-0.331344,-2.40059,1.77331,-0.431732,-1.25178,-0.193138,-0.214948,-0.381611,1,0.0148225,0.65177,0.166614,-0.296947,0.366724,8.5466e-05,-0.212542,0.0579849
21,2.1,-0.765113,-0.35427,-2.43699,1.87331,-0.431312,-1.1863,-0.177067,-0.243006,-0.346947,1,-0.00646946,0.658022,0.156113,-0.266495,0.329568,8.68273e-07,-0.214639,0.0676002
