index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
17,1.7,-0.487313,-0.533353,-1.73407,1.26147,-0.531005,-1.42897,-0.207525,0.0199608,-0.606763,1,0.0740392,0.659576,0.115884,-0.363565,0.524051,3.97355e-05,-0.223783,0.19676
18,1.8,-0.507076,-0.532766,-1.79217,1.36147,-0.525355,-1.36173,-0.189099,-0.00841076,-0.556773,1,0.040617,0.684133,0.110296,-0.320373,0.457757,5.49232e-05,-0.23358,0.184611
19,1.9,-0.525438,-0.535154,-1.84564,1.46147,-0.522479,-1.2924,-0.178168,-0.0388129,-0.51345,1,0.0166672,0.702362,0.108491,-0.28843,0.409811,9.3029e-05,-0.24612,0.181127
20,2,-0.542715,-0.540422,-1.89502,1.56147,-0.52207,-1.22126,-0.167377,-0.0660182,-0.474902,1,-0.00878637,0.720515,0.107703,-0.257425,0.363723,3.05248e-05,-0.263462,0.183059
21,2.1,-0.558913,-0.548255,-1.94078,1.66147,-0.524306,-1.14828,-0.156567,-0.0901096,-0.440972,1,-0.0363402,0.73917,0.109073,-0.227475,0.319354,1.20389e-05,-0.287589,0.190833
22,2.2,-0.574018,-0.558343,-1.98337,1.76147,-0.529436,-1.07339,-0.145441,-0.111168,-0.411538,1,-0.0668491,0.75897,0.1139,-0.198734,0.276657,4.9629e-05,-0.320972,0.205195
23,2.3,-0.587975,-0.570387,-2.02323,1.86147,-0.537815,-0.996422,-0.133531,-0.129227,-0.386572,1,-0.10155,0.780714,0.125902,-0.165185,0.22652,5.39996e-05,-0.376106,0.231989
24,2.4,-0.600674,-0.584091,-2.06083,1.96147,-0.549944,-0.917143,-0.120122,-0.144374,-0.365979,1,-0.14221,0.805487,0.144107,-0.139089,0.187125,6.73033e-05,-0.441788,0.266486
25,2.5,-0.611914,-0.599163,-2.09658,2.06147,-0.566542,-0.835171,-0.104114,-0.156571,-0.349822,1,-0.191508,0.834926,0.178314,-0.108091,0.140767,4.43069e-06,-0.548921,0.325796
26,2.6,-0.620987,-0.614585,-2.12947,2.15712,-0.587574,-0.753702,-0.076831,-0.149985,-0.306967,0.906775,-0.227323,0.788879,0.276175,0.101896,0.418316,-1.00031,-0.327718,-0.527388
27,2.7,-0.627312,-0.629005,-2.15816,2.2428,-0.611852,-0.677496,-0.0498731,-0.13777,-0.267787,0.80689,-0.257381,0.734828,0.267713,0.142001,0.368478,-1.00043,-0.284014,-0.548157
28,2.8,-0.631005,-0.642031,-2.18315,2.31849,-0.63886,-0.606827,-0.0242764,-0.122321,-0.232407,0.707006,-0.281622,0.678013,0.247003,0.166806,0.341788,-1.00057,-0.2068,-0.586068
29,2.9,-0.632243,-0.653397,-2.20471,2.38419,-0.667899,-0.542032,-0.000932416,-0.104692,-0.199025,0.606851,-0.297558,0.617044,0.217359,0.183066,0.32789,-1.00075,-0.107622,-0.635511
30,3,-0.631313,-0.662933,-2.22299,2.43988,-0.697999,-0.483594,0.0188191,-0.085891,-0.166617,0.506985,-0.302264,0.550537,0.174505,0.191593,0.323352,-1.00097,0.022425,-0.704816
31,3.1,-0.628662,-0.670564,-2.23804,2.48559,-0.727823,-0.432227,0.0331091,-0.0667345,-0.134299,0.407067,-0.291175,0.474957,0.106379,0.189985,0.324843,-1.00123,0.212757,-0.821098
32,3.2,-0.62495,-0.676296,-2.24984,2.52129,-0.755519,-0.389058,0.0396433,-0.0480714,-0.101665,0.307014,-0.258742,0.385797,0.0183856,0.181065,0.328351,-1.00146,0.451087,-0.977493
33,3.3,-0.621038,-0.680247,-2.25841,2.54715,-0.778836,-0.355462,0.0373141,-0.0315339,-0.0704991,0.212391,-0.205259,0.285972,-0.0609412,0.147126,0.290067,-0.877511,0.600685,-0.99983
34,3.4,-0.617719,-0.682719,-2.26407,2.5642,-0.796174,-0.331865,0.0280765,-0.0184335,-0.0433967,0.130614,-0.139834,0.185974,-0.120448,0.115948,0.253234,-0.762908,0.701262,-0.999935
35,3.5,-0.615585,-0.684021,-2.26719,2.57359,-0.806532,-0.318267,0.0138957,-0.00800734,-0.0194531,0.0585417,-0.0661542,0.0859751,-0.161625,0.0931355,0.226265,-0.680914,0.769458,-1
36,3.58598,-0.614987,-0.684366,-2.26803,2.57611,-0.809376,-0.314571,-1.935e-17,1.11503e-17,2.70888e-17,-8.152e-17,9.21206e-17,-1.19721e-16,-0.161625,0.0931355,0.226265,-0.680914,0.769458,-1
