index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
22,2.2,-0.904322,-0.635698,-1.24491,2.20298,-1.19254,-0.640203,-1.35171,0.842087,1.75089,-0.502516,-0.162986,-1.54653,-1.93003,1.20237,2.5,-0.717515,-0.232719,-2.20821
23,2.3,-1.04914,-0.545477,-1.05732,2.14914,-1.21,-0.805897,-1.54471,0.962325,2.00089,-0.574267,-0.186258,-1.76735,-1.93003,1.20237,2.5,-0.717515,-0.232719,-2.20821
24,3,-2.21985,0.183851,0.45912,1.71392,-1.35117,-2.14534,-1.67913,1.04606,2.175,-0.624238,-0.202466,-1.92114,-4.98055e-10,3.10414e-10,6.45185e-10,-1.85155e-10,-6.00512e-11,-5.6988e-10
25,3.1,-2.38001,0.283628,0.66658,1.65437,-1.37048,-2.32859,-1.50615,0.938306,1.95095,-0.559934,-0.181609,-1.72324,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
26,3.2,-2.52098,0.371447,0.849175,1.60197,-1.38747,-2.48987,-1.31315,0.818068,1.70095,-0.488182,-0.158337,-1.50242,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
27,3.3,-2.64264,0.447242,1.00677,1.55674,-1.40214,-2.62907,-1.12015,0.697831,1.45095,-0.416431,-0.135065,-1.2816,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
28,3.4,-2.74501,0.511013,1.13936,1.51868,-1.41449,-2.74619,-0.927146,0.577594,1.20095,-0.344679,-0.111793,-1.06078,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
29,3.5,-2.82807,0.562761,1.24696,1.4878,-1.4245,-2.84123,-0.734143,0.457357,0.950948,-0.272928,-0.0885215,-0.839957,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
30,3.6,-2.89184,0.602485,1.32955,1.4641,-1.43219,-2.91418,-0.54114,0.33712,0.700948,-0.201176,-0.0652496,-0.619136,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
31,3.7,-2.9363,0.630185,1.38715,1.44757,-1.43755,-2.96505,-0.348137,0.216883,0.450948,-0.129425,-0.0419777,-0.398315,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
32,3.8,-2.96146,0.645861,1.41974,1.43821,-1.44059,-2.99384,-0.155134,0.0966457,0.200948,-0.0576733,-0.0187058,-0.177494,1.93003,-1.20237,-2.5,0.717515,0.232719,2.20821
33,3.9,-2.96847,0.65033,1.43041,1.43409,-1.43789,-2.99878,0.0102512,-0.00330339,0.0342806,-0.0415825,0.107481,0.104403,0.357915,-0.101688,1.15982,-1.41805,3.7506,3.64201
34,4,-2.96568,0.650016,1.43832,1.42398,-1.40839,-2.97014,0.0451816,0.00497191,0.104235,-0.143812,0.48259,0.468479,0.328195,0.366598,-0.00327007,-0.422154,3.75115,3.65126
35,4.1,-2.95974,0.653873,1.44487,1.41083,-1.34146,-2.90485,0.0683283,0.0875038,-0.017789,-0.0782387,0.832679,0.818727,-0.189584,0.969304,-2.49973,2.18149,-0.224484,0.0104846
36,4.2,-2.95488,0.664297,1.435,1.41176,-1.274,-2.83754,0.0295036,0.100362,-0.134458,0.0611083,0.488401,0.496142,-0.323644,-0.394929,0.0811884,0.350443,-3.75317,-3.65557
37,4.3,-2.95326,0.67121,1.42485,1.41715,-1.24391,-2.80665,0.00192558,0.0313122,-0.0590895,0.0437887,0.117743,0.127396,-0.876415,-0.201156,-1.83758,3.10937,-2.03382,-0.989172
38,4.4,-2.95709,0.674137,1.4091,1.43686,-1.23908,-2.79581,-0.0726839,0.0442859,-0.273659,0.351812,0.0421907,0.151217,-0.645497,0.469074,-2.50027,3.09789,0.329327,1.29632
39,4.5,-2.96749,0.681239,1.36923,1.48694,-1.23349,-2.77464,-0.134085,0.101361,-0.523756,0.643143,0.066609,0.267339,-0.576182,0.685918,-2.50086,2.7012,0.149816,1.00652
40,4.6,-2.98362,0.695215,1.30435,1.56398,-1.22639,-2.74344,-0.186735,0.182343,-0.77388,0.88968,0.0724343,0.350805,-0.471079,0.936676,-2.50022,2.21759,-0.0323602,0.654507
41,4.7,-3.00444,0.718506,1.21445,1.66327,-1.21953,-2.70565,-0.227397,0.28714,-1.024,1.08832,0.0625977,0.39929,-0.334568,1.15118,-2.50079,1.75722,-0.152184,0.316248
42,4.8,-3.02858,0.753279,1.09955,1.78018,-1.21415,-2.66466,-0.252608,0.410941,-1.27411,1.243,0.044174,0.415423,-0.17016,1.31221,-2.50092,1.34138,-0.209094,0.00510586
43,4.9,-3.05439,0.801118,0.959633,1.91058,-1.2108,-2.62355,-0.260491,0.547411,-1.52419,1.35905,0.0230545,0.402068,0.021414,1.41299,-2.50044,0.973486,-0.207441,-0.27782
44,5,-3.07994,0.862816,0.795117,2.05054,-1.20944,-2.5852,-0.239462,0.666112,-1.71224,1.39137,0.00492114,0.349905,0.866309,-0.431533,2.26056,-3.12808,-0.159107,-1.43967
45,5.1,-3.10001,0.926388,0.636077,2.17452,-1.20961,-2.55677,-0.166214,0.599979,-1.46568,1.0958,-0.00734482,0.225052,0.690921,-0.789131,2.49766,-2.67846,-0.0214967,-1.0019
46,5.2,-3.11355,0.982128,0.502038,2.27153,-1.21037,-2.53865,-0.107919,0.51253,-1.21524,0.851515,-0.00729794,0.142871,0.501011,-0.932637,2.49844,-2.26039,0.0156119,-0.686928
47,5.3,-3.12214,1.02856,0.393014,2.34596,-1.21101,-2.52735,-0.0667402,0.414758,-0.965251,0.642337,-0.00543275,0.087162,0.18179,-1.12974,2.6292,-1.74963,0.014798,-0.237416
48,5.4,-3.12731,1.06489,0.308987,2.40075,-1.21145,-2.52063,-0.0383625,0.311119,-0.715317,0.45694,-0.00342364,0.0497081,0.232536,-1.0552,2.4993,-1.76423,0.0180632,-0.304825
49,5.5,-3.13016,1.09066,0.249953,2.43794,-1.21171,-2.51694,-0.0198388,0.203936,-0.465355,0.288682,-0.00185327,0.0255977,0.150589,-1.08249,2.49957,-1.62413,0.0133084,-0.195297
50,5.6,-3.1316,1.10626,0.214684,2.45817,-1.21075,-2.51367,-0.01274,0.132885,-0.286583,0.0838111,0.066234,0.103803,-0.0111395,-0.159862,0.816441,-3.12216,1.91355,2.49522
51,5.7,-3.1326,1.11569,0.196063,2.45307,-1.19876,-2.49672,-0.00564296,0.0425432,-0.0638711,-0.151743,0.139014,0.188093,0.100139,-1.10812,2.49852,-1.39525,-0.0929301,-0.261741
52,5.8,-3.13276,1.11532,0.200402,2.43024,-1.18405,-2.47742,-0.000260198,-0.0280671,0.113124,-0.354594,0.208264,0.270227,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
53,5.9,-3.1328,1.11127,0.216699,2.37916,-1.15404,-2.43849,-0.000489508,-0.0528023,0.21282,-0.667094,0.391805,0.508376,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
54,6,-3.13286,1.10475,0.242966,2.29682,-1.10569,-2.37575,-0.000718819,-0.0775375,0.312515,-0.979594,0.575345,0.746525,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
55,6.1,-3.13294,1.09576,0.279202,2.18324,-1.03898,-2.28919,-0.000948129,-0.102273,0.412211,-1.29209,0.758886,0.984674,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
56,6.2,-3.13305,1.0843,0.325408,2.03841,-0.95391,-2.17881,-0.00117744,-0.127008,0.511906,-1.60459,0.942427,1.22282,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
57,6.3,-3.13318,1.07036,0.381583,1.86232,-0.85049,-2.04462,-0.00140675,-0.151743,0.611601,-1.91709,1.12597,1.46097,-0.0022931,-0.247352,0.996954,-3.125,1.83541,2.38149
58,6.4,-3.13333,1.05399,0.447576,1.65546,-0.728996,-1.88698,-0.001596,-0.172157,0.69388,-2.175,1.27744,1.65752,-1.1223e-12,-1.21031e-10,4.88006e-10,-1.52877e-09,8.98389e-10,1.16558e-09
59,7.6,-3.13524,0.847514,1.27977,-0.953102,0.803095,0.100947,-0.00152653,-0.164664,0.663677,-2.08033,1.22184,1.58537,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
60,7.7,-3.13539,0.832285,1.34116,-1.14551,0.916102,0.247576,-0.00129722,-0.139928,0.563982,-1.76783,1.0383,1.34722,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
61,7.8,-3.1355,0.819528,1.39257,-1.30667,1.01075,0.370391,-0.00106791,-0.115193,0.464286,-1.45533,0.854759,1.10907,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
62,7.9,-3.1356,0.809246,1.43401,-1.43658,1.08705,0.46939,-0.000838599,-0.090458,0.364591,-1.14283,0.671218,0.870922,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
63,8,-3.13567,0.801437,1.46549,-1.53523,1.145,0.544575,-0.000609288,-0.0657227,0.264896,-0.830328,0.487677,0.632773,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
64,8.1,-3.13572,0.796101,1.48699,-1.60264,1.18459,0.595945,-0.000379978,-0.0409875,0.1652,-0.517828,0.304136,0.394624,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
65,8.2,-3.13575,0.793239,1.49853,-1.6388,1.20583,0.6235,-0.000150668,-0.0162523,0.0655048,-0.205328,0.120595,0.156475,0.0022931,0.247352,-0.996954,3.125,-1.83541,-2.38149
66,8.3,-3.13712,0.792384,1.49797,-1.64379,1.21236,0.633543,-0.0293606,-0.00154665,-0.0799329,0.105605,0.0155268,0.053677,0.131656,0.289126,-0.786625,3.10275,-2.16318,-2.95414
67,8.4,-3.1291,0.786549,1.48226,-1.62458,1.20254,0.634687,0.214302,-0.129067,-0.238812,0.266639,-0.221766,-0.0227803,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
68,8.5,-3.09645,0.766887,1.44588,-1.58396,1.16876,0.631217,0.438644,-0.26418,-0.488812,0.545769,-0.453921,-0.0466278,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
69,8.6,-3.04137,0.733713,1.3845,-1.51542,1.11176,0.625362,0.662986,-0.399293,-0.738812,0.824899,-0.686077,-0.0704753,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
70,8.7,-2.96385,0.687028,1.29811,-1.41898,1.03154,0.617122,0.887328,-0.534407,-0.988812,1.10403,-0.918232,-0.0943228,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
71,8.8,-2.8639,0.626832,1.18673,-1.29462,0.928109,0.606497,1.11167,-0.66952,-1.23881,1.38316,-1.15039,-0.11817,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
72,8.9,-2.74152,0.553124,1.05035,-1.14234,0.801463,0.593488,1.33601,-0.804633,-1.48881,1.66229,-1.38254,-0.142018,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
73,9,-2.5967,0.465905,0.888971,-0.962159,0.651601,0.578094,1.56035,-0.939746,-1.73881,1.94142,-1.6147,-0.165865,2.24342,-1.35113,-2.5,2.7913,-2.32155,-0.238475
74,9.9,-1.03804,-0.472819,-0.847949,0.977149,-0.96134,0.412409,1.57384,-0.94787,-1.75384,1.9582,-1.62866,-0.167299,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
75,10,-0.891877,-0.56085,-1.01083,1.15901,-1.1126,0.396871,1.3495,-0.812757,-1.50384,1.67907,-1.3965,-0.143452,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
76,10.1,-0.768144,-0.63537,-1.14872,1.31296,-1.24064,0.383718,1.12516,-0.677644,-1.25384,1.39994,-1.16435,-0.119604,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
77,10.2,-0.666845,-0.696379,-1.2616,1.439,-1.34547,0.37295,0.900817,-0.54253,-1.00384,1.12081,-0.932191,-0.0957566,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
78,10.3,-0.587981,-0.743876,-1.34949,1.53713,-1.42708,0.364567,0.676475,-0.407417,-0.753844,0.841682,-0.700036,-0.0719091,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
79,10.4,-0.53155,-0.777862,-1.41237,1.60734,-1.48547,0.358569,0.452133,-0.272304,-0.503844,0.562552,-0.46788,-0.0480616,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
80,10.5,-0.497554,-0.798337,-1.45025,1.64964,-1.52065,0.354955,0.227791,-0.137191,-0.253844,0.283422,-0.235725,-0.0242141,-2.24342,1.35113,2.5,-2.7913,2.32155,0.238475
81,10.6,-0.485234,-0.805855,-1.46327,1.66396,-1.53372,0.353927,0.0624066,-0.0453752,-0.0129538,-0.00233423,-0.0896793,0.0157525,-0.383649,-0.0267797,2.30062,-3.12468,-0.43375,0.78175
82,10.7,-0.484798,-0.80757,-1.45344,1.64998,-1.53872,0.35794,-0.0275282,-0.00978777,0.210606,-0.285593,-0.0498766,0.0730161,-0.300086,-0.155802,2.35729,-3.12487,-0.534385,0.792625
83,10.8,-0.488249,-0.809183,-1.42655,1.61408,-1.5449,0.367068,-0.0264842,-0.0153627,0.210119,-0.276221,-0.046879,0.0698481,0.300814,0.127681,-2.32711,3.12546,0.541022,-0.796434
84,10.9,-0.478234,-0.804902,-1.40933,1.59329,-1.53831,0.370779,0.267467,0.118848,0.210587,-0.232958,0.204496,0.0216664,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
85,11,-0.435611,-0.785963,-1.37577,1.55617,-1.50572,0.374232,0.584993,0.25994,0.460587,-0.509517,0.447265,0.0473878,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
86,11.1,-0.361236,-0.752914,-1.31721,1.49139,-1.44886,0.380256,0.90252,0.401032,0.710587,-0.786076,0.690034,0.0731092,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
87,11.2,-0.255107,-0.705756,-1.23365,1.39895,-1.36772,0.388853,1.22005,0.542124,0.960587,-1.06263,0.932803,0.0988307,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
88,11.3,-0.117226,-0.644489,-1.12509,1.27886,-1.2623,0.400023,1.53757,0.683216,1.21059,-1.33919,1.17557,0.124552,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
89,11.4,0.0524073,-0.569113,-0.991535,1.13111,-1.1326,0.413764,1.8551,0.824308,1.46059,-1.61575,1.41834,0.150274,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
90,11.5,0.253793,-0.479628,-0.832977,0.955711,-0.97863,0.430077,2.17262,0.9654,1.71059,-1.89231,1.66111,0.175995,3.17526,1.41092,2.5,-2.76559,2.42769,0.257214
91,12.5,2.42496,0.485124,0.87646,-0.935327,0.681364,0.605954,2.01895,0.897116,1.58959,-1.75846,1.54362,0.163547,-3.17526,-1.41092,-2.5,2.76559,-2.42769,-0.257214
92,12.6,2.61098,0.567781,1.02292,-1.09735,0.823588,0.621023,1.70143,0.756024,1.33959,-1.48191,1.30085,0.137825,-3.17526,-1.41092,-2.5,2.76559,-2.42769,-0.257214
93,12.7,2.76524,0.636329,1.14438,-1.23171,0.941534,0.633519,1.3839,0.614932,1.08959,-1.20535,1.05808,0.112104,-3.17526,-1.41092,-2.5,2.76559,-2.42769,-0.257214
94,12.8,2.88776,0.690767,1.24084,-1.33841,1.0352,0.643443,1.06637,0.47384,0.839595,-0.928789,0.815311,0.0863823,-3.17526,-1.41092,-2.5,2.76559,-2.42769,-0.257214
95,12.9,2.97852,0.731097,1.3123,-1.41747,1.1046,0.650795,0.748847,0.332748,0.589595,-0.65223,0.572541,0.0606609,-3.17526,-1.41092,-2.5,2.76559,-2.42769,-0.257214
96,13,3.03753,0.757317,1.35876,-1.46886,1.14971,0.655575,0.431321,0.191656,0.339595,-0.375671,0.329772,0.0349394,-3.17526,-1.41092,-2.5,2.76559,-2.42769,-0.257214
97,13.1,3.06478,0.769428,1.38022,-1.4926,1.17055,0.657783,0.113795,0.0505643,0.0895946,-0.0991126,0.0870032,0.009218,-3.17526,-1.41092,-2.5,2.76559,-2.42769,-0.257214
98,13.2,3.06182,0.7681,1.37826,-1.4905,1.16824,0.657659,-0.174973,-0.0777837,-0.136678,0.151018,-0.133897,-0.0138444,-3.20045,-1.42275,-2.5,2.7623,-2.44912,-0.25323
99,13.3,3.02832,0.753208,1.3521,-1.46159,1.14261,0.655008,-0.495018,-0.220059,-0.386678,0.427248,-0.378809,-0.0391674,-3.20045,-1.42275,-2.5,2.7623,-2.44912,-0.25323
100,13.4,2.96282,0.724088,1.30093,-1.40505,1.09248,0.649825,-0.815063,-0.362334,-0.636678,0.703478,-0.623721,-0.0644905,-3.20045,-1.42275,-2.5,2.7623,-2.44912,-0.25323
101,13.5,2.86531,0.680741,1.22476,-1.32089,1.01787,0.64211,-1.13511,-0.504609,-0.886678,0.979708,-0.868634,-0.0898135,-3.20045,-1.42275,-2.5,2.7623,-2.44912,-0.25323
102,13.6,2.7358,0.623166,1.12359,-1.20911,0.918756,0.631863,-1.45515,-0.646884,-1.13668,1.25594,-1.11355,-0.115137,-3.20045,-1.42275,-2.5,2.7623,-2.44912,-0.25323
103,13.7,2.57428,0.551364,0.997426,-1.06971,0.795156,0.619083,-1.7752,-0.78916,-1.38668,1.53217,-1.35846,-0.14046,-3.20045,-1.42275,-2.5,2.7623,-2.44912,-0.25323
104,13.8,2.38076,0.465334,0.846258,-0.902678,0.647065,0.603771,-2.09524,-0.931435,-1.63668,1.8084,-1.60337,-0.165783,-3.20045,-1.42275,-2.5,2.7623,-2.44912,-0.25323
105,14.8,0.207415,-0.500819,-0.851426,0.973126,-1.01607,0.431809,-2.10974,-0.937879,-1.648,1.82091,-1.61446,-0.16693,3.20045,1.42275,2.5,-2.7623,2.44912,0.25323
106,14.9,0.0124437,-0.587493,-1.00373,1.14141,-1.16527,0.416382,-1.78969,-0.795604,-1.398,1.54468,-1.36955,-0.141606,3.20045,1.42275,2.5,-2.7623,2.44912,0.25323
107,15,-0.150523,-0.65994,-1.13103,1.28206,-1.28998,0.403487,-1.46965,-0.653329,-1.148,1.26845,-1.12464,-0.116283,3.20045,1.42275,2.5,-2.7623,2.44912,0.25323
108,15.1,-0.281486,-0.718159,-1.23333,1.3951,-1.3902,0.393125,-1.1496,-0.511053,-0.898002,0.992219,-0.879727,-0.0909605,3.20045,1.42275,2.5,-2.7623,2.44912,0.25323
109,15.2,-0.380444,-0.76215,-1.31063,1.48051,-1.46593,0.385295,-0.829558,-0.368778,-0.648002,0.71599,-0.634814,-0.0656374,3.20045,1.42275,2.5,-2.7623,2.44912,0.25323
110,15.3,-0.447398,-0.791914,-1.36293,1.53829,-1.51716,0.379998,-0.509513,-0.226503,-0.398002,0.43976,-0.389902,-0.0403144,3.20045,1.42275,2.5,-2.7623,2.44912,0.25323
111,15.4,-0.482347,-0.807451,-1.39023,1.56846,-1.54391,0.377232,-0.189469,-0.0842278,-0.148002,0.16353,-0.14499,-0.0149914,3.20045,1.42275,2.5,-2.7623,2.44912,0.25323
112,15.5719,-0.493086,-0.812746,-1.38718,1.5634,-1.55334,0.379788,1.7392e-16,1.49382e-16,-1.44595e-15,1.83263e-15,3.00846e-16,-4.57479e-16,0.296569,0.254726,-2.46563,3.125,0.513003,-0.780093
