index,x,y,z,qx,qy,qz,qw,distance_from_prev,cumulative_distance
86,0.97772,0.323248,0.028286,-0.32277,0.911658,-0.0778152,0.242165,0.00301566,0.696689
87,0.97772,0.326264,0.028286,-0.325632,0.911048,-0.0781732,0.240508,0.00301566,0.699705
88,0.97772,0.329279,0.028286,-0.328488,0.910428,-0.0785301,0.23885,0.00301566,0.70272
89,0.97772,0.332295,0.028286,-0.331338,0.909799,-0.0788857,0.23719,0.00301566,0.705736
90,0.97772,0.335311,0.028286,-0.334182,0.909159,-0.0792402,0.235529,0.00301566,0.708752
91,0.97772,0.338326,0.028286,-0.337019,0.908509,-0.0795935,0.233867,0.00301566,0.711767
92,0.97772,0.341342,0.028286,-0.339851,0.90785,-0.0799455,0.232203,0.00301566,0.714783
93,0.97772,0.344358,0.028286,-0.342676,0.907181,-0.0802964,0.230539,0.00301566,0.717799
94,0.97772,0.347373,0.028286,-0.345494,0.906503,-0.080646,0.228873,0.00301566,0.720814
95,0.97772,0.350389,0.028286,-0.348307,0.905814,-0.0809944,0.227206,0.00301566,0.72383
96,0.97772,0.353405,0.028286,-0.351112,0.905117,-0.0813415,0.225539,0.00301566,0.726846
97,0.97772,0.35642,0.028286,-0.353911,0.904409,-0.0816874,0.22387,0.00301566,0.729861
98,0.97772,0.359436,0.028286,-0.356703,0.903693,-0.082032,0.222201,0.00301566,0.732877
99,0.97772,0.362452,0.028286,-0.359488,0.902967,-0.0823753,0.22053,0.00301566,0.735893
100,0.97772,0.365467,0.028286,-0.362266,0.902231,-0.0827174,0.218859,0.00301566,0.738908
101,0.97772,0.368483,0.028286,-0.365038,0.901487,-0.0830582,0.217188,0.00301566,0.741924
102,0.97772,0.371499,0.028286,-0.367802,0.900733,-0.0833977,0.215515,0.00301566,0.74494
103,0.97772,0.374514,0.028286,-0.370559,0.89997,-0.0837359,0.213843,0.00301566,0.747955
104,0.97772,0.37753,0.028286,-0.37331,0.8992,-0.084073,0.21217,0.00301566,0.750971
