index,x,y,z,qx,qy,qz,qw,distance_from_prev,cumulative_distance
0,0.977438,-0.375021,0.0284613,0.535982,0.819906,0.0304787,0.19887,0,0
1,0.97772,-0.229744,0.028286,0.494127,0.80207,0.058109,0.330372,0.145278,0.145278
2,0.97772,-0.078398,0.028286,0.219786,0.904256,0.006742,0.366019,0.151346,0.296624
3,0.97772,0.072948,0.028286,-0.074251,0.925408,-0.04523,0.368866,0.151346,0.44797
4,0.97772,0.0759637,0.028286,-0.0772559,0.925675,-0.0456406,0.367524,0.00301566,0.450985
5,0.97772,0.0789793,0.028286,-0.0802635,0.925933,-0.0460511,0.366176,0.00301566,0.454001
6,0.97772,0.081995,0.028286,-0.0832734,0.926181,-0.0464616,0.364823,0.00301566,0.457017
7,0.97772,0.0850107,0.028286,-0.0862857,0.926419,-0.046872,0.363464,0.00301566,0.460032
8,0.97772,0.0880263,0.028286,-0.0893003,0.926646,-0.0472823,0.3621,0.00301566,0.463048
9,0.97772,0.091042,0.028286,-0.092317,0.926864,-0.0476925,0.36073,0.00301566,0.466064
10,0.97772,0.0940576,0.028286,-0.0953357,0.927071,-0.0481026,0.359355,0.00301566,0.469079
11,0.97772,0.0970733,0.028286,-0.0983564,0.927269,-0.0485126,0.357974,0.00301566,0.472095
12,0.97772,0.100089,0.028286,-0.101379,0.927456,-0.0489225,0.356588,0.00301566,0.475111
13,0.97772,0.103105,0.028286,-0.104403,0.927632,-0.0493321,0.355197,0.00301566,0.478126
14,0.97772,0.10612,0.028286,-0.107429,0.927799,-0.0497416,0.3538,0.00301566,0.481142
15,0.97772,0.109136,0.028286,-0.110457,0.927955,-0.0501509,0.352398,0.00301566,0.484158
16,0.97772,0.112152,0.028286,-0.113485,0.9281,-0.05056,0.350991,0.00301566,0.487173
17,0.97772,0.115167,0.028286,-0.116516,0.928235,-0.0509689,0.349579,0.00301566,0.490189
18,0.97772,0.118183,0.028286,-0.119547,0.92836,-0.0513776,0.348161,0.00301566,0.493205
19,0.97772,0.121199,0.028286,-0.12258,0.928474,-0.0517859,0.346739,0.00301566,0.49622
20,0.97772,0.124214,0.028286,-0.125613,0.928578,-0.0521941,0.345311,0.00301566,0.499236
21,0.97772,0.12723,0.028286,-0.128648,0.928671,-0.0526019,0.343878,0.00301566,0.502252
22,0.97772,0.130246,0.028286,-0.131683,0.928754,-0.0530095,0.34244,0.00301566,0.505267
23,0.97772,0.133261,0.028286,-0.134719,0.928826,-0.0534167,0.340997,0.00301566,0.508283
24,0.97772,0.136277,0.028286,-0.137756,0.928888,-0.0538236,0.33955,0.00301566,0.511299
25,0.97772,0.139293,0.028286,-0.140793,0.928939,-0.0542302,0.338097,0.00301566,0.514314
26,0.97772,0.142308,0.028286,-0.14383,0.928979,-0.0546365,0.336639,0.00301566,0.51733
27,0.97772,0.145324,0.028286,-0.146868,0.929008,-0.0550423,0.335177,0.00301566,0.520346
28,0.97772,0.14834,0.028286,-0.149906,0.929027,-0.0554478,0.33371,0.00301566,0.523361
29,0.97772,0.151355,0.028286,-0.152944,0.929035,-0.0558528,0.332238,0.00301566,0.526377
30,0.97772,0.154371,0.028286,-0.155982,0.929032,-0.0562575,0.330762,0.00301566,0.529393
31,0.97772,0.157387,0.028286,-0.15902,0.929019,-0.0566617,0.329281,0.00301566,0.532408
32,0.97772,0.160402,0.028286,-0.162058,0.928995,-0.0570655,0.327795,0.00301566,0.535424
33,0.97772,0.163418,0.028286,-0.165095,0.92896,-0.0574688,0.326305,0.00301566,0.53844
34,0.97772,0.166434,0.028286,-0.168132,0.928914,-0.0578717,0.32481,0.00301566,0.541455
35,0.97772,0.169449,0.028286,-0.171168,0.928857,-0.058274,0.323311,0.00301566,0.544471
36,0.97772,0.172465,0.028286,-0.174204,0.92879,-0.0586759,0.321807,0.00301566,0.547487
37,0.97772,0.175481,0.028286,-0.177238,0.928711,-0.0590772,0.320299,0.00301566,0.550502
38,0.97772,0.178496,0.028286,-0.180272,0.928622,-0.059478,0.318787,0.00301566,0.553518
39,0.97772,0.181512,0.028286,-0.183305,0.928522,-0.0598783,0.31727,0.00301566,0.556534
40,0.97772,0.184528,0.028286,-0.186337,0.928411,-0.060278,0.315749,0.00301566,0.559549
41,0.97772,0.187543,0.028286,-0.189368,0.928289,-0.0606771,0.314224,0.00301566,0.562565
42,0.97772,0.190559,0.028286,-0.192397,0.928157,-0.0610756,0.312695,0.00301566,0.565581
43,0.97772,0.193575,0.028286,-0.195425,0.928013,-0.0614735,0.311162,0.00301566,0.568596
44,0.97772,0.19659,0.028286,-0.198451,0.927859,-0.0618708,0.309625,0.00301566,0.571612
45,0.97772,0.199606,0.028286,-0.201475,0.927693,-0.0622674,0.308084,0.00301566,0.574628
46,0.97772,0.202622,0.028286,-0.204498,0.927517,-0.0626634,0.306538,0.00301566,0.577643
47,0.97772,0.205637,0.028286,-0.207519,0.92733,-0.0630588,0.30499,0.00301566,0.580659
48,0.97772,0.208653,0.028286,-0.210538,0.927132,-0.0634534,0.303437,0.00301566,0.583675
49,0.97772,0.211669,0.028286,-0.213555,0.926923,-0.0638474,0.30188,0.00301566,0.58669
50,0.97772,0.214684,0.028286,-0.21657,0.926703,-0.0642407,0.30032,0.00301566,0.589706
51,0.97772,0.2177,0.028286,-0.219582,0.926472,-0.0646332,0.298756,0.00301566,0.592722
52,0.97772,0.220716,0.028286,-0.222592,0.926231,-0.065025,0.297189,0.00301566,0.595737
53,0.97772,0.223731,0.028286,-0.2256,0.925978,-0.0654161,0.295618,0.00301566,0.598753
54,0.97772,0.226747,0.028286,-0.228605,0.925715,-0.0658064,0.294043,0.00301566,0.601769
55,0.97772,0.229762,0.028286,-0.231607,0.925441,-0.0661959,0.292465,0.00301566,0.604784
56,0.97772,0.232778,0.028286,-0.234606,0.925156,-0.0665846,0.290884,0.00301566,0.6078
57,0.97772,0.235794,0.028286,-0.237603,0.92486,-0.0669725,0.289299,0.00301566,0.610816
58,0.97772,0.238809,0.028286,-0.240596,0.924553,-0.0673596,0.287712,0.00301566,0.613831
59,0.97772,0.241825,0.028286,-0.243587,0.924235,-0.0677459,0.286121,0.00301566,0.616847
60,0.97772,0.244841,0.028286,-0.246574,0.923907,-0.0681313,0.284526,0.00301566,0.619863
61,0.97772,0.247856,0.028286,-0.249557,0.923568,-0.0685159,0.282929,0.00301566,0.622878
62,0.97772,0.250872,0.028286,-0.252538,0.923218,-0.0688996,0.281329,0.00301566,0.625894
63,0.97772,0.253888,0.028286,-0.255514,0.922858,-0.0692824,0.279725,0.00301566,0.62891
64,0.97772,0.256903,0.028286,-0.258487,0.922486,-0.0696643,0.278119,0.00301566,0.631925
65,0.97772,0.259919,0.028286,-0.261457,0.922104,-0.0700453,0.27651,0.00301566,0.634941
66,0.97772,0.262935,0.028286,-0.264422,0.921712,-0.0704254,0.274898,0.00301566,0.637957
67,0.97772,0.26595,0.028286,-0.267384,0.921308,-0.0708046,0.273283,0.00301566,0.640972
68,0.97772,0.268966,0.028286,-0.270341,0.920894,-0.0711828,0.271666,0.00301566,0.643988
69,0.97772,0.271982,0.028286,-0.273294,0.92047,-0.0715601,0.270046,0.00301566,0.647004
70,0.97772,0.274997,0.028286,-0.276243,0.920035,-0.0719363,0.268424,0.00301566,0.650019
71,0.97772,0.278013,0.028286,-0.279188,0.919589,-0.0723116,0.266799,0.00301566,0.653035
72,0.97772,0.281029,0.028286,-0.282128,0.919133,-0.0726859,0.265171,0.00301566,0.65605
73,0.97772,0.284044,0.028286,-0.285064,0.918666,-0.0730592,0.263541,0.00301566,0.659066
74,0.97772,0.28706,0.028286,-0.287995,0.918189,-0.0734315,0.261909,0.00301566,0.662082
75,0.97772,0.290076,0.028286,-0.290921,0.917701,-0.0738028,0.260275,0.00301566,0.665097
76,0.97772,0.293091,0.028286,-0.293842,0.917203,-0.074173,0.258638,0.00301566,0.668113
77,0.97772,0.296107,0.028286,-0.296759,0.916695,-0.0745421,0.257,0.00301566,0.671129
78,0.97772,0.299123,0.028286,-0.29967,0.916176,-0.0749102,0.255359,0.00301566,0.674144
79,0.97772,0.302138,0.028286,-0.302577,0.915647,-0.0752772,0.253716,0.00301566,0.67716
80,0.97772,0.305154,0.028286,-0.305478,0.915107,-0.0756431,0.252071,0.00301566,0.680176
81,0.97772,0.30817,0.028286,-0.308374,0.914558,-0.0760079,0.250424,0.00301566,0.683191
82,0.97772,0.311185,0.028286,-0.311264,0.913998,-0.0763717,0.248776,0.00301566,0.686207
83,0.97772,0.314201,0.028286,-0.314149,0.913428,-0.0767342,0.247126,0.00301566,0.689223
84,0.97772,0.317217,0.028286,-0.317028,0.912848,-0.0770957,0.245474,0.00301566,0.692238
85,0.97772,0.320232,0.028286,-0.319902,0.912258,-0.077456,0.24382,0.00301566,0.695254
86,0.97772,0.323248,0.028286,-0.32277,0.911658,-0.0778152,0.242165,0.00301566,0.69827
87,0.97772,0.326264,0.028286,-0.325632,0.911048,-0.0781732,0.240508,0.00301566,0.701285
88,0.97772,0.329279,0.028286,-0.328488,0.910428,-0.0785301,0.23885,0.00301566,0.704301
89,0.97772,0.332295,0.028286,-0.331338,0.909799,-0.0788857,0.23719,0.00301566,0.707317
90,0.97772,0.335311,0.028286,-0.334182,0.909159,-0.0792402,0.235529,0.00301566,0.710332
91,0.97772,0.338326,0.028286,-0.337019,0.908509,-0.0795935,0.233867,0.00301566,0.713348
92,0.97772,0.341342,0.028286,-0.339851,0.90785,-0.0799455,0.232203,0.00301566,0.716364
93,0.97772,0.344358,0.028286,-0.342676,0.907181,-0.0802964,0.230539,0.00301566,0.719379
94,0.97772,0.347373,0.028286,-0.345494,0.906503,-0.080646,0.228873,0.00301566,0.722395
95,0.97772,0.350389,0.028286,-0.348307,0.905814,-0.0809944,0.227206,0.00301566,0.725411
96,0.97772,0.353405,0.028286,-0.351112,0.905117,-0.0813415,0.225539,0.00301566,0.728426
97,0.97772,0.35642,0.028286,-0.353911,0.904409,-0.0816874,0.22387,0.00301566,0.731442
98,0.97772,0.359436,0.028286,-0.356703,0.903693,-0.082032,0.222201,0.00301566,0.734458
99,0.97772,0.362452,0.028286,-0.359488,0.902967,-0.0823753,0.22053,0.00301566,0.737473
100,0.97772,0.365467,0.028286,-0.362266,0.902231,-0.0827174,0.218859,0.00301566,0.740489
101,0.97772,0.368483,0.028286,-0.365038,0.901487,-0.0830582,0.217188,0.00301566,0.743505
102,0.97772,0.371499,0.028286,-0.367802,0.900733,-0.0833977,0.215515,0.00301566,0.74652
103,0.97772,0.374514,0.028286,-0.370559,0.89997,-0.0837359,0.213843,0.00301566,0.749536
104,0.97772,0.37753,0.028286,-0.37331,0.8992,-0.084073,0.21217,0.00301566,0.752552
