index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
0,0,-0.159633,-1.72508,0.837485,-0.157671,-0.82415,-1.19946,-0,-0,0,-0,0,0,0,0,0,0,0,0
1,0.1,-0.161665,-1.73176,0.849985,-0.16059,-0.823514,-1.19541,-0.0407067,-0.133592,0.249997,-0.0582742,0.0126945,0.0809875,-0.423145,-1.3418,2.49996,-0.558101,0.122666,0.84508
2,0.2,-0.167945,-1.75187,0.887484,-0.169035,-0.821649,-1.18287,-0.0858283,-0.269537,0.499976,-0.108048,0.0246385,0.172281,-0.481582,-1.38922,2.49982,-0.408119,0.122005,0.995363
3,0.3,-0.176373,-1.77779,0.935196,-0.178736,-0.819311,-1.16581,-0.0663764,-0.200032,0.365452,-0.069535,0.0177746,0.135487,0.425414,1.34359,-2.50025,0.552538,-0.124811,-0.849288
4,0.4,-0.180797,-1.791,0.959241,-0.18316,-0.818147,-1.15675,-0.0213884,-0.0635532,0.115442,-0.0208385,0.00556774,0.0439374,0.463187,1.37631,-2.5,0.451278,-0.120575,-0.951507
5,0.446177,-0.181291,-1.79247,0.961906,-0.183641,-0.818019,-1.15573,-9.1979e-18,-2.73305e-17,4.96446e-17,-8.96142e-18,2.39436e-18,1.88949e-17,0.463187,1.37631,-2.5,0.451278,-0.120575,-0.951507
