index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
0,0,-0.159829,-1.74788,0.874901,-0.157719,-0.822494,-1.19878,-0,-0,0,-0,0,0,0,0,0,0,0,0
1,0.1,-0.161987,-1.75463,0.887401,-0.160438,-0.821859,-1.19447,-0.043256,-0.135062,0.249996,-0.0541624,0.0126977,0.086429,-0.445803,-1.3613,2.49995,-0.508235,0.126547,0.898309
2,0.2,-0.168432,-1.77443,0.923834,-0.167974,-0.820014,-1.18151,-0.0717231,-0.216857,0.396732,-0.0781188,0.0200078,0.145138,0.417971,1.3384,-2.50036,0.579905,-0.12818,-0.82558
3,0.3,-0.17342,-1.78935,0.951007,-0.173127,-0.81865,-1.17137,-0.0272124,-0.0807904,0.146732,-0.0270986,0.00733995,0.0555039,0.463639,1.37649,-2.5,0.461702,-0.125057,-0.945665
4,0.358693,-0.174219,-1.79172,0.955314,-0.173922,-0.818435,-1.16974,-1.04473e-18,-3.10167e-18,5.63329e-18,-1.04036e-18,2.81793e-19,2.13088e-18,0.463639,1.37649,-2.5,0.461702,-0.125057,-0.945665
