index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
0,0,3.34252,1.67429,-1.22831,0.508648,2.25725,-1.44996,-0,0,-0,0,0,0,0,0,0,0,0,0
1,0.1,3.34156,1.67698,-1.23331,0.509259,2.25763,-1.44756,-0.0190834,0.0538126,-0.1,0.0122143,0.00770058,0.0478089,-0.190834,0.538126,-1,0.122143,0.0770058,0.478089
2,0.2,3.33869,1.68506,-1.24831,0.511062,2.25878,-1.44036,-0.0383543,0.107985,-0.199996,0.0232737,0.0152271,0.0971456,-0.195504,0.547109,-0.999932,0.0934167,0.072679,0.516118
3,0.3,3.33387,1.69862,-1.2733,0.513795,2.26066,-1.42799,-0.0582985,0.163278,-0.299985,0.0307136,0.0221172,0.150641,-0.204086,0.559603,-0.999933,0.0526264,0.0644501,0.555676
4,0.4,3.327,1.71777,-1.3083,0.517037,2.26317,-1.41005,-0.0791802,0.220167,-0.399971,0.0330833,0.0278687,0.209306,-0.214232,0.579503,-0.999911,-0.00914629,0.0496665,0.621893
5,0.5,3.318,1.74273,-1.3533,0.52017,2.26617,-1.38588,-0.101141,0.279442,-0.49995,0.0281901,0.0316866,0.275744,-0.224872,0.608487,-0.99996,-0.0944248,0.0234093,0.713087
6,0.6,3.30679,1.77364,-1.40807,0.522341,2.26939,-1.35468,-0.117982,0.325003,-0.569979,0.0128844,0.0306532,0.334985,0.181652,-0.499935,1.00036,-0.22966,-0.11861,-0.366311
7,0.7,3.29592,1.80359,-1.46007,0.522644,2.2719,-1.32319,-0.0990494,0.273486,-0.469997,-0.00527674,0.0199528,0.293247,0.196613,-0.529999,1.00037,-0.136839,-0.0961485,-0.465571
8,0.8,3.28702,1.82824,-1.50206,0.521576,2.27346,-1.29635,-0.0788677,0.219029,-0.369937,-0.0147259,0.0116647,0.242149,0.206698,-0.55764,1.00034,-0.0554836,-0.0710311,-0.552467
9,0.9,3.28017,1.84731,-1.53405,0.519943,2.27431,-1.27502,-0.0579299,0.162027,-0.269904,-0.0168295,0.00592831,0.183209,0.212057,-0.581112,1.00028,0.0101817,-0.0454891,-0.622797
10,1,3.27544,1.86058,-1.55604,0.518397,2.27472,-1.25991,-0.036592,0.102996,-0.169896,-0.013292,0.00249728,0.118231,0.214552,-0.598423,1.00019,0.057126,-0.0246181,-0.673252
11,1.1,3.27286,1.86787,-1.56803,0.517416,2.27487,-1.25152,-0.015068,0.0425052,-0.069892,-0.00582693,0.000858873,0.0490249,0.215589,-0.608155,1,0.0833704,-0.0122886,-0.701437
12,1.16989,3.27233,1.86935,-1.57048,0.517212,2.2749,-1.2498,1.78685e-17,-5.04052e-17,8.28821e-17,6.90991e-18,-1.0185e-18,-5.81366e-17,0.215589,-0.608155,1,0.0833704,-0.0122886,-0.701437
