index,x,y,z,qx,qy,qz,qw,distance_from_prev,cumulative_distance
54,0.97772,0.226747,0.028286,-0.228605,0.925715,-0.0658064,0.294043,0.00301566,0.600889
55,0.97772,0.229762,0.028286,-0.231607,0.925441,-0.0661959,0.292465,0.00301566,0.603905
56,0.97772,0.232778,0.028286,-0.234606,0.925156,-0.0665846,0.290884,0.00301566,0.60692
57,0.97772,0.235794,0.028286,-0.237603,0.92486,-0.0669725,0.289299,0.00301566,0.609936
58,0.97772,0.238809,0.028286,-0.240596,0.924553,-0.0673596,0.287712,0.00301566,0.612952
59,0.97772,0.241825,0.028286,-0.243587,0.924235,-0.0677459,0.286121,0.00301566,0.615967
60,0.97772,0.244841,0.028286,-0.246574,0.923907,-0.0681313,0.284526,0.00301566,0.618983
61,0.97772,0.247856,0.028286,-0.249557,0.923568,-0.0685159,0.282929,0.00301566,0.621999
62,0.97772,0.250872,0.028286,-0.252538,0.923218,-0.0688996,0.281329,0.00301566,0.625014
63,0.97772,0.253888,0.028286,-0.255514,0.922858,-0.0692824,0.279725,0.00301566,0.62803
64,0.97772,0.256903,0.028286,-0.258487,0.922486,-0.0696643,0.278119,0.00301566,0.631046
65,0.97772,0.259919,0.028286,-0.261457,0.922104,-0.0700453,0.27651,0.00301566,0.634061
66,0.97772,0.262935,0.028286,-0.264422,0.921712,-0.0704254,0.274898,0.00301566,0.637077
67,0.97772,0.26595,0.028286,-0.267384,0.921308,-0.0708046,0.273283,0.00301566,0.640093
68,0.97772,0.268966,0.028286,-0.270341,0.920894,-0.0711828,0.271666,0.00301566,0.643108
69,0.97772,0.271982,0.028286,-0.273294,0.92047,-0.0715601,0.270046,0.00301566,0.646124
70,0.97772,0.274997,0.028286,-0.276243,0.920035,-0.0719363,0.268424,0.00301566,0.64914
71,0.97772,0.278013,0.028286,-0.279188,0.919589,-0.0723116,0.266799,0.00301566,0.652155
72,0.97772,0.281029,0.028286,-0.282128,0.919133,-0.0726859,0.265171,0.00301566,0.655171
73,0.97772,0.284044,0.028286,-0.285064,0.918666,-0.0730592,0.263541,0.00301566,0.658187
74,0.97772,0.28706,0.028286,-0.287995,0.918189,-0.0734315,0.261909,0.00301566,0.661202
75,0.97772,0.290076,0.028286,-0.290921,0.917701,-0.0738028,0.260275,0.00301566,0.664218
76,0.97772,0.293091,0.028286,-0.293842,0.917203,-0.074173,0.258638,0.00301566,0.667234
77,0.97772,0.296107,0.028286,-0.296759,0.916695,-0.0745421,0.257,0.00301566,0.670249
78,0.97772,0.299123,0.028286,-0.29967,0.916176,-0.0749102,0.255359,0.00301566,0.673265
79,0.97772,0.302138,0.028286,-0.302577,0.915647,-0.0752772,0.253716,0.00301566,0.676281
80,0.97772,0.305154,0.028286,-0.305478,0.915107,-0.0756431,0.252071,0.00301566,0.679296
81,0.97772,0.30817,0.028286,-0.308374,0.914558,-0.0760079,0.250424,0.00301566,0.682312
82,0.97772,0.311185,0.028286,-0.311264,0.913998,-0.0763717,0.248776,0.00301566,0.685328
83,0.97772,0.314201,0.028286,-0.314149,0.913428,-0.0767342,0.247126,0.00301566,0.688343
84,0.97772,0.317217,0.028286,-0.317028,0.912848,-0.0770957,0.245474,0.00301566,0.691359
85,0.97772,0.320232,0.028286,-0.319902,0.912258,-0.077456,0.24382,0.00301566,0.694375
86,0.97772,0.323248,0.028286,-0.32277,0.911658,-0.0778152,0.242165,0.00301566,0.69739
87,0.97772,0.326264,0.028286,-0.325632,0.911048,-0.0781732,0.240508,0.00301566,0.700406
88,0.97772,0.329279,0.028286,-0.328488,0.910428,-0.0785301,0.23885,0.00301566,0.703422
