index,x,y,z,qx,qy,qz,qw,distance_from_prev,cumulative_distance
22,0.975271,0.130246,0.0345558,-0.131683,0.928754,-0.0530095,0.34244,0.0030364,0.504434
23,0.975142,0.133261,0.0348858,-0.134719,0.928826,-0.0534167,0.340997,0.0030364,0.507471
24,0.975013,0.136277,0.0352158,-0.137756,0.928888,-0.0538236,0.33955,0.0030364,0.510507
25,0.974884,0.139293,0.0355458,-0.140793,0.928939,-0.0542302,0.338097,0.0030364,0.513544
26,0.974755,0.142308,0.0358758,-0.14383,0.928979,-0.0546365,0.336639,0.0030364,0.51658
27,0.974626,0.145324,0.0362058,-0.146868,0.929008,-0.0550423,0.335177,0.0030364,0.519616
28,0.974497,0.14834,0.0365358,-0.149906,0.929027,-0.0554478,0.33371,0.0030364,0.522653
29,0.974368,0.151355,0.0368657,-0.152944,0.929035,-0.0558528,0.332238,0.0030364,0.525689
30,0.974239,0.154371,0.0371957,-0.155982,0.929032,-0.0562575,0.330762,0.0030364,0.528726
31,0.97411,0.157387,0.0375257,-0.15902,0.929019,-0.0566617,0.329281,0.0030364,0.531762
32,0.973982,0.160402,0.0378557,-0.162058,0.928995,-0.0570655,0.327795,0.0030364,0.534798
33,0.973853,0.163418,0.0381857,-0.165095,0.92896,-0.0574688,0.326305,0.0030364,0.537835
34,0.973724,0.166434,0.0385157,-0.168132,0.928914,-0.0578717,0.32481,0.0030364,0.540871
35,0.973595,0.169449,0.0388457,-0.171168,0.928857,-0.058274,0.323311,0.0030364,0.543908
36,0.973466,0.172465,0.0391757,-0.174204,0.92879,-0.0586759,0.321807,0.0030364,0.546944
37,0.973337,0.175481,0.0395057,-0.177238,0.928711,-0.0590772,0.320299,0.0030364,0.549981
38,0.973208,0.178496,0.0398357,-0.180272,0.928622,-0.059478,0.318787,0.0030364,0.553017
39,0.973079,0.181512,0.0401656,-0.183305,0.928522,-0.0598783,0.31727,0.0030364,0.556053
40,0.97295,0.184528,0.0404956,-0.186337,0.928411,-0.060278,0.315749,0.0030364,0.55909
41,0.972821,0.187543,0.0408256,-0.189368,0.928289,-0.0606771,0.314224,0.0030364,0.562126
42,0.972692,0.190559,0.0411556,-0.192397,0.928157,-0.0610756,0.312695,0.0030364,0.565163
43,0.972564,0.193575,0.0414856,-0.195425,0.928013,-0.0614735,0.311162,0.0030364,0.568199
44,0.972435,0.19659,0.0418156,-0.198451,0.927859,-0.0618708,0.309625,0.0030364,0.571235
45,0.972306,0.199606,0.0421456,-0.201475,0.927693,-0.0622674,0.308084,0.0030364,0.574272
46,0.972177,0.202622,0.0424756,-0.204498,0.927517,-0.0626634,0.306538,0.0030364,0.577308
47,0.972048,0.205637,0.0428056,-0.207519,0.92733,-0.0630588,0.30499,0.0030364,0.580345
48,0.971919,0.208653,0.0431356,-0.210538,0.927132,-0.0634534,0.303437,0.0030364,0.583381
49,0.97179,0.211669,0.0434655,-0.213555,0.926923,-0.0638474,0.30188,0.0030364,0.586417
50,0.971661,0.214684,0.0437955,-0.21657,0.926703,-0.0642407,0.30032,0.0030364,0.589454
51,0.971532,0.2177,0.0441255,-0.219582,0.926472,-0.0646332,0.298756,0.0030364,0.59249
52,0.971403,0.220716,0.0444555,-0.222592,0.926231,-0.065025,0.297189,0.0030364,0.595527
53,0.971274,0.223731,0.0447855,-0.2256,0.925978,-0.0654161,0.295618,0.0030364,0.598563
54,0.971146,0.226747,0.0451155,-0.228605,0.925715,-0.0658064,0.294043,0.0030364,0.601599
55,0.971017,0.229762,0.0454455,-0.231607,0.925441,-0.0661959,0.292465,0.0030364,0.604636
56,0.970888,0.232778,0.0457755,-0.234606,0.925156,-0.0665846,0.290884,0.0030364,0.607672
57,0.970759,0.235794,0.0461055,-0.237603,0.92486,-0.0669725,0.289299,0.0030364,0.610709
58,0.97063,0.238809,0.0464355,-0.240596,0.924553,-0.0673596,0.287712,0.0030364,0.613745
59,0.970501,0.241825,0.0467654,-0.243587,0.924235,-0.0677459,0.286121,0.0030364,0.616781
60,0.970372,0.244841,0.0470954,-0.246574,0.923907,-0.0681313,0.284526,0.0030364,0.619818
61,0.970243,0.247856,0.0474254,-0.249557,0.923568,-0.0685159,0.282929,0.0030364,0.622854
62,0.970114,0.250872,0.0477554,-0.252538,0.923218,-0.0688996,0.281329,0.0030364,0.625891
63,0.969985,0.253888,0.0480854,-0.255514,0.922858,-0.0692824,0.279725,0.0030364,0.628927
64,0.969856,0.256903,0.0484154,-0.258487,0.922486,-0.0696643,0.278119,0.0030364,0.631963
65,0.969728,0.259919,0.0487454,-0.261457,0.922104,-0.0700453,0.27651,0.0030364,0.635
66,0.969599,0.262935,0.0490754,-0.264422,0.921712,-0.0704254,0.274898,0.0030364,0.638036
67,0.96947,0.26595,0.0494054,-0.267384,0.921308,-0.0708046,0.273283,0.0030364,0.641073
68,0.969341,0.268966,0.0497354,-0.270341,0.920894,-0.0711828,0.271666,0.0030364,0.644109
69,0.969212,0.271982,0.0500653,-0.273294,0.92047,-0.0715601,0.270046,0.0030364,0.647145
70,0.969083,0.274997,0.0503953,-0.276243,0.920035,-0.0719363,0.268424,0.0030364,0.650182
71,0.968954,0.278013,0.0507253,-0.279188,0.919589,-0.0723116,0.266799,0.0030364,0.653218
72,0.968825,0.281029,0.0510553,-0.282128,0.919133,-0.0726859,0.265171,0.0030364,0.656255
73,0.968696,0.284044,0.0513853,-0.285064,0.918666,-0.0730592,0.263541,0.0030364,0.659291
74,0.968567,0.28706,0.0517153,-0.287995,0.918189,-0.0734315,0.261909,0.0030364,0.662327
75,0.968438,0.290076,0.0520453,-0.290921,0.917701,-0.0738028,0.260275,0.0030364,0.665364
76,0.96831,0.293091,0.0523753,-0.293842,0.917203,-0.074173,0.258638,0.0030364,0.6684
77,0.968181,0.296107,0.0527053,-0.296759,0.916695,-0.0745421,0.257,0.0030364,0.671437
78,0.968052,0.299123,0.0530353,-0.29967,0.916176,-0.0749102,0.255359,0.0030364,0.674473
79,0.967923,0.302138,0.0533652,-0.302577,0.915647,-0.0752772,0.253716,0.0030364,0.677509
80,0.967794,0.305154,0.0536952,-0.305478,0.915107,-0.0756431,0.252071,0.0030364,0.680546
81,0.967665,0.30817,0.0540252,-0.308374,0.914558,-0.0760079,0.250424,0.0030364,0.683582
82,0.967536,0.311185,0.0543552,-0.311264,0.913998,-0.0763717,0.248776,0.0030364,0.686619
83,0.967407,0.314201,0.0546852,-0.314149,0.913428,-0.0767342,0.247126,0.0030364,0.689655
84,0.967278,0.317217,0.0550152,-0.317028,0.912848,-0.0770957,0.245474,0.0030364,0.692691
85,0.967149,0.320232,0.0553452,-0.319902,0.912258,-0.077456,0.24382,0.0030364,0.695728
86,0.96702,0.323248,0.0556752,-0.32277,0.911658,-0.0778152,0.242165,0.0030364,0.698764
87,0.966891,0.326264,0.0560052,-0.325632,0.911048,-0.0781732,0.240508,0.0030364,0.701801
88,0.966763,0.329279,0.0563352,-0.328488,0.910428,-0.0785301,0.23885,0.0030364,0.704837
89,0.966634,0.332295,0.0566651,-0.331338,0.909799,-0.0788857,0.23719,0.0030364,0.707873
90,0.966505,0.335311,0.0569951,-0.334182,0.909159,-0.0792402,0.235529,0.0030364,0.71091
91,0.966376,0.338326,0.0573251,-0.337019,0.908509,-0.0795935,0.233867,0.0030364,0.713946
92,0.966247,0.341342,0.0576551,-0.339851,0.90785,-0.0799455,0.232203,0.0030364,0.716983
93,0.966118,0.344358,0.0579851,-0.342676,0.907181,-0.0802964,0.230539,0.0030364,0.720019
94,0.965989,0.347373,0.0583151,-0.345494,0.906503,-0.080646,0.228873,0.0030364,0.723055
95,0.96586,0.350389,0.0586451,-0.348307,0.905814,-0.0809944,0.227206,0.0030364,0.726092
96,0.965731,0.353405,0.0589751,-0.351112,0.905117,-0.0813415,0.225539,0.0030364,0.729128
97,0.965602,0.35642,0.0593051,-0.353911,0.904409,-0.0816874,0.22387,0.0030364,0.732165
98,0.965473,0.359436,0.0596351,-0.356703,0.903693,-0.082032,0.222201,0.0030364,0.735201
99,0.965345,0.362452,0.059965,-0.359488,0.902967,-0.0823753,0.22053,0.0030364,0.738237
100,0.965216,0.365467,0.060295,-0.362266,0.902231,-0.0827174,0.218859,0.0030364,0.741274
101,0.965087,0.368483,0.060625,-0.365038,0.901487,-0.0830582,0.217188,0.0030364,0.74431
102,0.964958,0.371499,0.060955,-0.367802,0.900733,-0.0833977,0.215515,0.0030364,0.747347
103,0.964829,0.374514,0.061285,-0.370559,0.89997,-0.0837359,0.213843,0.0030364,0.750383
104,0.9647,0.37753,0.061615,-0.37331,0.8992,-0.084073,0.21217,0.0030364,0.753419
