index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
25,2.5,-0.809785,-0.434938,-2.52566,2.16506,-0.443087,-0.990566,-0.12278,-0.279604,-0.244188,0.913617,-0.068465,0.62724,0.257528,0.16318,0.458078,-1.00004,-0.14981,-0.571181
26,2.6,-0.820894,-0.46198,-2.54794,2.25142,-0.450579,-0.930721,-0.0999423,-0.260233,-0.202571,0.813626,-0.0806013,0.56944,0.201306,0.220341,0.37936,-1.00011,-0.0931931,-0.586187
27,2.7,-0.829863,-0.486808,-2.56639,2.32778,-0.459052,-0.876735,-0.0799977,-0.235605,-0.167247,0.71358,-0.0880234,0.509955,0.19956,0.270233,0.329228,-1.00014,-0.0573366,-0.602816
28,2.8,-0.83696,-0.508972,-2.58155,2.39414,-0.468029,-0.828805,-0.0624944,-0.207161,-0.136684,0.613585,-0.0906086,0.4482,0.152412,0.297277,0.284482,-1.00018,0.00426206,-0.632247
29,2.9,-0.842387,-0.528142,-2.59383,2.4505,-0.477023,-0.787195,-0.0462598,-0.17585,-0.109524,0.513541,-0.0884517,0.383432,0.145882,0.322037,0.256004,-1.00019,0.050652,-0.664894
30,3,-0.846292,-0.544085,-2.60354,2.49685,-0.485539,-0.752233,-0.0324465,-0.1428,-0.0851387,0.413539,-0.0808742,0.3152,0.128602,0.33748,0.232748,-1.00019,0.101067,-0.69981
31,3.1,-0.84896,-0.556668,-2.61093,2.53321,-0.493017,-0.724276,-0.0214065,-0.108768,-0.0628326,0.313537,-0.0677693,0.243355,0.0943217,0.342984,0.214508,-1.00018,0.158414,-0.735837
32,3.2,-0.850657,-0.565822,-2.61616,2.55956,-0.498925,-0.703675,-0.0129237,-0.0742524,-0.0419856,0.213531,-0.0496254,0.16814,0.0734741,0.346393,0.203031,-1.00014,0.203671,-0.76722
33,3.3,-0.851603,-0.571511,-2.61936,2.57591,-0.502814,-0.690737,-0.00626852,-0.0395117,-0.0220621,0.113527,-0.0276198,0.0902518,0.0591285,0.347811,0.196103,-1.00008,0.234615,-0.788855
34,3.4,-0.851105,-0.573444,-2.62079,2.58291,-0.504179,-0.684644,0.0391775,0.00983552,-0.0112691,0.0398618,0.00678819,0.0562359,0.999476,0.794044,0.0519159,-0.694796,0.55827,0.0154227
35,3.5,-0.845398,-0.56992,-2.62112,2.58213,-0.501708,-0.681916,0.0829613,0.0624499,0.00214735,-0.0467682,0.0438862,0.0103202,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
36,3.6,-0.832102,-0.559911,-2.62078,2.57463,-0.494674,-0.680262,0.182961,0.137726,0.00473573,-0.103142,0.0967858,0.02276,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
37,3.7,-0.808806,-0.542375,-2.62018,2.5615,-0.48235,-0.677364,0.282961,0.213002,0.00732411,-0.159515,0.149685,0.0351999,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
38,3.8,-0.77551,-0.517311,-2.61931,2.54273,-0.464737,-0.673222,0.382961,0.288278,0.00991249,-0.215889,0.202585,0.0476397,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
39,3.9,-0.732213,-0.484719,-2.61819,2.51832,-0.441833,-0.667836,0.482961,0.363554,0.0125009,-0.272262,0.255485,0.0600795,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
40,4,-0.678917,-0.4446,-2.61681,2.48828,-0.41364,-0.661206,0.582961,0.43883,0.0150892,-0.328636,0.308384,0.0725193,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
41,4.1,-0.615621,-0.396953,-2.61517,2.4526,-0.380157,-0.653332,0.682961,0.514106,0.0176776,-0.385009,0.361284,0.0849591,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
42,4.2,-0.542325,-0.341779,-2.61328,2.41128,-0.341383,-0.644214,0.782961,0.589381,0.020266,-0.441383,0.414183,0.097399,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
43,4.3,-0.459029,-0.279077,-2.61112,2.36432,-0.29732,-0.633853,0.882961,0.664657,0.0228544,-0.497757,0.467083,0.109839,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
44,4.4,-0.365733,-0.208847,-2.60871,2.31172,-0.247967,-0.622247,0.982961,0.739933,0.0254428,-0.55413,0.519982,0.122279,1,0.752759,0.0258838,-0.563735,0.528996,0.124398
45,4.5,-0.265878,-0.133681,-2.60612,2.25543,-0.195144,-0.609825,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82375e-10,2.12357e-10,7.30554e-12,-1.58922e-10,1.49249e-10,3.50954e-11
46,4.6,-0.165878,-0.0584047,-2.60353,2.19906,-0.142244,-0.597385,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82162e-10,2.12264e-10,7.29979e-12,-1.58813e-10,1.49304e-10,3.50775e-11
47,4.7,-0.0658781,0.0168712,-2.60095,2.14269,-0.0893448,-0.584945,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.81893e-10,2.12146e-10,7.30161e-12,-1.58674e-10,1.49084e-10,3.5055e-11
48,4.8,0.0341219,0.0921472,-2.59836,2.08631,-0.0364452,-0.572506,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82212e-10,2.12328e-10,7.30399e-12,-1.58828e-10,1.49465e-10,3.51093e-11
49,4.9,0.134122,0.167423,-2.59577,2.02994,0.0164544,-0.560066,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82644e-10,2.12573e-10,7.30721e-12,-1.59036e-10,1.49195e-10,3.50844e-11
50,5,0.234122,0.242699,-2.59318,1.97356,0.069354,-0.547626,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82305e-10,2.12446e-10,7.31181e-12,-1.58856e-10,1.49287e-10,3.51087e-11
51,5.1,0.334122,0.317975,-2.59059,1.91719,0.122254,-0.535186,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.81779e-10,2.12249e-10,7.29989e-12,-1.58577e-10,1.49429e-10,3.507e-11
52,5.2,0.434122,0.393251,-2.588,1.86082,0.175153,-0.522746,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82538e-10,2.12744e-10,7.33149e-12,-1.58928e-10,1.49678e-10,3.52122e-11
53,5.3,0.534122,0.468527,-2.58541,1.80444,0.228053,-0.510306,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.84222e-10,2.12489e-10,7.31701e-12,-1.58352e-10,1.50231e-10,3.51893e-11
54,5.4,0.634122,0.543803,-2.58283,1.74807,0.280952,-0.497867,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.84229e-10,2.11438e-10,7.36568e-12,-1.59445e-10,1.49047e-10,3.50953e-11
55,5.5,0.734122,0.619079,-2.58024,1.6917,0.333852,-0.485427,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82039e-10,2.12207e-10,7.29886e-12,-1.58873e-10,1.49155e-10,3.50712e-11
