index,x,y,z,qx,qy,qz,qw,distance_from_prev,cumulative_distance
42,0.769404,-0.258762,0.136875,0.541796,0.774253,0.0676889,0.320012,0.0029018,0.121876
43,0.769396,-0.25586,0.13689,0.537078,0.777166,0.0667348,0.321101,0.0029018,0.124777
44,0.769388,-0.252958,0.136904,0.532348,0.780051,0.0657795,0.322179,0.0029018,0.127679
45,0.76938,-0.250056,0.136919,0.527606,0.782906,0.0648232,0.323245,0.0029018,0.130581
46,0.769373,-0.247155,0.136934,0.522853,0.785733,0.063866,0.324299,0.0029018,0.133483
47,0.769365,-0.244253,0.136949,0.518089,0.78853,0.0629079,0.325342,0.0029018,0.136385
48,0.769357,-0.241351,0.136964,0.513315,0.791297,0.0619492,0.326372,0.0029018,0.139286
49,0.769349,-0.238449,0.136979,0.508531,0.794035,0.0609898,0.32739,0.0029018,0.142188
50,0.769342,-0.235548,0.136993,0.503738,0.796743,0.0600299,0.328396,0.0029018,0.14509
51,0.769334,-0.232646,0.137008,0.498937,0.799422,0.0590696,0.32939,0.0029018,0.147992
52,0.769326,-0.229744,0.137023,0.494127,0.80207,0.058109,0.330372,0.0029018,0.150894
53,0.769331,-0.226833,0.137036,0.489265,0.804715,0.0571695,0.331338,0.00291053,0.153804
54,0.769335,-0.223923,0.137049,0.484379,0.807339,0.0562266,0.332294,0.00291053,0.156715
55,0.76934,-0.221013,0.137062,0.479469,0.809941,0.0552803,0.333241,0.00291053,0.159625
56,0.769345,-0.218102,0.137074,0.474536,0.81252,0.0543308,0.334179,0.00291053,0.162536
57,0.76935,-0.215192,0.137087,0.46958,0.815076,0.0533781,0.335107,0.00291053,0.165446
58,0.769354,-0.212281,0.1371,0.464602,0.817609,0.0524223,0.336025,0.00291053,0.168357
59,0.769359,-0.209371,0.137113,0.459602,0.820118,0.0514635,0.336934,0.00291053,0.171267
60,0.769364,-0.20646,0.137126,0.45458,0.822603,0.0505018,0.337832,0.00291053,0.174178
61,0.769369,-0.203549,0.137139,0.449537,0.825064,0.0495373,0.338721,0.00291053,0.177088
62,0.769373,-0.200639,0.137151,0.444473,0.8275,0.0485699,0.339599,0.00291053,0.179999
63,0.769378,-0.197729,0.137164,0.439389,0.829912,0.0476,0.340467,0.00291053,0.18291
64,0.769383,-0.194818,0.137177,0.434286,0.832298,0.0466274,0.341324,0.00291053,0.18582
65,0.769388,-0.191908,0.13719,0.429163,0.834658,0.0456524,0.342171,0.00291053,0.188731
66,0.769392,-0.188997,0.137203,0.424021,0.836993,0.044675,0.343007,0.00291053,0.191641
67,0.769397,-0.186086,0.137216,0.41886,0.839301,0.0436953,0.343832,0.00291053,0.194552
68,0.769402,-0.183176,0.137229,0.413682,0.841583,0.0427134,0.344646,0.00291053,0.197462
69,0.769406,-0.180265,0.137241,0.408486,0.843838,0.0417294,0.345449,0.00291053,0.200373
70,0.769411,-0.177355,0.137254,0.403273,0.846066,0.0407434,0.346241,0.00291053,0.203283
71,0.769416,-0.174445,0.137267,0.398044,0.848267,0.0397555,0.347021,0.00291053,0.206194
72,0.769421,-0.171534,0.13728,0.392799,0.85044,0.0387658,0.347791,0.00291053,0.209104
73,0.769425,-0.168624,0.137293,0.387539,0.852585,0.0377743,0.348548,0.00291053,0.212015
74,0.76943,-0.165713,0.137306,0.382263,0.854702,0.0367813,0.349295,0.00291053,0.214925
75,0.769435,-0.162803,0.137318,0.376974,0.85679,0.0357867,0.350029,0.00291053,0.217836
76,0.76944,-0.159892,0.137331,0.37167,0.85885,0.0347907,0.350752,0.00291053,0.220746
77,0.769444,-0.156981,0.137344,0.366353,0.860881,0.0337934,0.351463,0.00291053,0.223657
78,0.769449,-0.154071,0.137357,0.361023,0.862884,0.0327949,0.352163,0.00291053,0.226568
79,0.769454,-0.15116,0.13737,0.355682,0.864856,0.0317953,0.35285,0.00291053,0.229478
80,0.769458,-0.14825,0.137383,0.350328,0.8668,0.0307947,0.353525,0.00291053,0.232389
81,0.769463,-0.14534,0.137396,0.344963,0.868714,0.0297932,0.354189,0.00291053,0.235299
82,0.769468,-0.142429,0.137408,0.339588,0.870597,0.0287908,0.35484,0.00291053,0.23821
83,0.769473,-0.139518,0.137421,0.334202,0.872451,0.0277878,0.355479,0.00291053,0.24112
84,0.769477,-0.136608,0.137434,0.328808,0.874275,0.0267841,0.356105,0.00291053,0.244031
85,0.769482,-0.133697,0.137447,0.323404,0.876069,0.02578,0.35672,0.00291053,0.246941
86,0.769487,-0.130787,0.13746,0.317992,0.877832,0.0247754,0.357322,0.00291053,0.249852
87,0.769492,-0.127877,0.137473,0.312572,0.879564,0.0237706,0.357912,0.00291053,0.252762
88,0.769496,-0.124966,0.137485,0.307144,0.881266,0.0227656,0.358489,0.00291053,0.255673
89,0.769501,-0.122055,0.137498,0.30171,0.882937,0.0217605,0.359054,0.00291053,0.258583
90,0.769506,-0.119145,0.137511,0.29627,0.884577,0.0207554,0.359606,0.00291053,0.261494
91,0.76951,-0.116234,0.137524,0.290825,0.886186,0.0197504,0.360146,0.00291053,0.264404
92,0.769515,-0.113324,0.137537,0.285374,0.887764,0.0187456,0.360673,0.00291053,0.267315
93,0.76952,-0.110413,0.13755,0.279919,0.889311,0.0177412,0.361188,0.00291053,0.270225
94,0.769525,-0.107503,0.137563,0.274461,0.890826,0.0167372,0.36169,0.00291053,0.273136
95,0.769529,-0.104593,0.137575,0.268999,0.892311,0.0157337,0.362179,0.00291053,0.276047
96,0.769534,-0.101682,0.137588,0.263534,0.893764,0.0147308,0.362656,0.00291053,0.278957
97,0.769539,-0.0987715,0.137601,0.258067,0.895185,0.0137286,0.363121,0.00291053,0.281868
98,0.769544,-0.095861,0.137614,0.252599,0.896575,0.0127273,0.363572,0.00291053,0.284778
99,0.769548,-0.0929505,0.137627,0.247129,0.897934,0.0117269,0.364012,0.00291053,0.287689
100,0.769553,-0.09004,0.13764,0.241659,0.899261,0.0107275,0.364438,0.00291053,0.290599
101,0.769558,-0.0871295,0.137652,0.236189,0.900557,0.00972921,0.364852,0.00291053,0.29351
102,0.769563,-0.084219,0.137665,0.23072,0.901821,0.00873213,0.365254,0.00291053,0.29642
103,0.769567,-0.0813085,0.137678,0.225252,0.903054,0.00773637,0.365643,0.00291053,0.299331
104,0.769572,-0.078398,0.137691,0.219786,0.904256,0.006742,0.366019,0.00291053,0.302241
105,0.769577,-0.0754875,0.137704,0.214313,0.905428,0.0057474,0.366383,0.00291053,0.305152
106,0.769581,-0.072577,0.137717,0.208823,0.906573,0.00475096,0.366737,0.00291053,0.308062
107,0.769586,-0.0696665,0.13773,0.203318,0.90769,0.00375277,0.367078,0.00291053,0.310973
108,0.769591,-0.066756,0.137742,0.197798,0.908779,0.00275293,0.367409,0.00291053,0.313883
109,0.769596,-0.0638455,0.137755,0.192263,0.90984,0.00175153,0.367727,0.00291053,0.316794
110,0.7696,-0.060935,0.137768,0.186715,0.910872,0.000748663,0.368035,0.00291053,0.319705
111,0.769605,-0.0580245,0.137781,0.181152,0.911876,-0.000255568,0.36833,0.00291053,0.322615
112,0.76961,-0.055114,0.137794,0.175577,0.91285,-0.00126107,0.368613,0.00291053,0.325526
113,0.769615,-0.0522035,0.137807,0.169989,0.913796,-0.00226774,0.368885,0.00291053,0.328436
114,0.769619,-0.049293,0.137819,0.164388,0.914712,-0.00327549,0.369145,0.00291053,0.331347
115,0.769624,-0.0463825,0.137832,0.158777,0.915599,-0.00428421,0.369392,0.00291053,0.334257
116,0.769629,-0.043472,0.137845,0.153154,0.916456,-0.00529381,0.369628,0.00291053,0.337168
117,0.769634,-0.0405615,0.137858,0.147521,0.917283,-0.00630419,0.369851,0.00291053,0.340078
118,0.769638,-0.037651,0.137871,0.141878,0.91808,-0.00731524,0.370062,0.00291053,0.342989
119,0.769643,-0.0347405,0.137884,0.136226,0.918847,-0.00832686,0.370261,0.00291053,0.345899
120,0.769648,-0.03183,0.137897,0.130565,0.919584,-0.00933895,0.370448,0.00291053,0.34881
121,0.769652,-0.0289195,0.137909,0.124896,0.92029,-0.0103514,0.370622,0.00291053,0.35172
122,0.769657,-0.026009,0.137922,0.119219,0.920965,-0.0113641,0.370784,0.00291053,0.354631
123,0.769662,-0.0230985,0.137935,0.113535,0.92161,-0.012377,0.370933,0.00291053,0.357541
124,0.769667,-0.020188,0.137948,0.107845,0.922224,-0.01339,0.37107,0.00291053,0.360452
125,0.769671,-0.0172775,0.137961,0.102148,0.922807,-0.0144029,0.371195,0.00291053,0.363363
126,0.769676,-0.014367,0.137974,0.0964463,0.923359,-0.0154157,0.371307,0.00291053,0.366273
127,0.769681,-0.0114565,0.137986,0.0907397,0.92388,-0.0164282,0.371406,0.00291053,0.369184
128,0.769686,-0.008546,0.137999,0.0850288,0.924369,-0.0174404,0.371493,0.00291053,0.372094
129,0.76969,-0.0056355,0.138012,0.0793142,0.924828,-0.0184521,0.371567,0.00291053,0.375005
130,0.769695,-0.002725,0.138025,0.0735966,0.925255,-0.0194633,0.371629,0.00291053,0.377915
131,0.7697,0.0001855,0.138038,0.0678764,0.925651,-0.0204738,0.371678,0.00291053,0.380826
132,0.769704,0.003096,0.138051,0.0621544,0.926015,-0.0214835,0.371714,0.00291053,0.383736
133,0.769709,0.0060065,0.138064,0.056431,0.926348,-0.0224924,0.371738,0.00291053,0.386647
134,0.769714,0.008917,0.138076,0.0507069,0.926649,-0.0235003,0.37175,0.00291053,0.389557
135,0.769719,0.0118275,0.138089,0.0449826,0.926919,-0.0245071,0.371748,0.00291053,0.392468
136,0.769723,0.014738,0.138102,0.0392587,0.927158,-0.0255128,0.371734,0.00291053,0.395378
137,0.769728,0.0176485,0.138115,0.0335358,0.927365,-0.0265172,0.371708,0.00291053,0.398289
138,0.769733,0.020559,0.138128,0.0278145,0.92754,-0.0275202,0.371669,0.00291053,0.401199
139,0.769738,0.0234695,0.138141,0.0220954,0.927685,-0.0285218,0.371617,0.00291053,0.40411
140,0.769742,0.02638,0.138153,0.016379,0.927798,-0.0295217,0.371553,0.00291053,0.40702
141,0.769747,0.0292905,0.138166,0.0106659,0.927879,-0.0305201,0.371477,0.00291053,0.409931
142,0.769752,0.032201,0.138179,0.0049567,0.927929,-0.0315166,0.371388,0.00291053,0.412842
143,0.769756,0.0351115,0.138192,-0.000748061,0.927949,-0.0325113,0.371287,0.00291053,0.415752
144,0.769761,0.038022,0.138205,-0.0064478,0.927937,-0.033504,0.371173,0.00291053,0.418663
145,0.769766,0.0409325,0.138218,-0.0121419,0.927894,-0.0344947,0.371047,0.00291053,0.421573
146,0.769771,0.043843,0.138231,-0.0178299,0.92782,-0.0354832,0.370909,0.00291053,0.424484
147,0.769775,0.0467535,0.138243,-0.0235112,0.927715,-0.0364695,0.370758,0.00291053,0.427394
148,0.76978,0.049664,0.138256,-0.0291853,0.92758,-0.0374534,0.370596,0.00291053,0.430305
149,0.769785,0.0525745,0.138269,-0.0348515,0.927414,-0.0384349,0.370421,0.00291053,0.433215
150,0.76979,0.055485,0.138282,-0.0405093,0.927217,-0.0394139,0.370234,0.00291053,0.436126
151,0.769794,0.0583955,0.138295,-0.0461583,0.926991,-0.0403903,0.370036,0.00291053,0.439036
152,0.769799,0.061306,0.138308,-0.0517978,0.926734,-0.0413639,0.369825,0.00291053,0.441947
153,0.769804,0.0642165,0.13832,-0.0574274,0.926447,-0.0423348,0.369603,0.00291053,0.444857
154,0.769809,0.067127,0.138333,-0.0630464,0.92613,-0.0433029,0.369369,0.00291053,0.447768
155,0.769813,0.0700375,0.138346,-0.0686545,0.925783,-0.0442679,0.369123,0.00291053,0.450678
156,0.769818,0.072948,0.138359,-0.074251,0.925408,-0.04523,0.368866,0.00291053,0.453589
157,0.769823,0.0758585,0.138372,-0.079845,0.925002,-0.0461905,0.368596,0.00291053,0.4565
158,0.769827,0.078769,0.138385,-0.0854458,0.924565,-0.0471512,0.368315,0.00291053,0.45941
159,0.769832,0.0816795,0.138398,-0.0910527,0.924097,-0.0481119,0.368021,0.00291053,0.462321
160,0.769837,0.08459,0.13841,-0.0966653,0.923599,-0.0490724,0.367714,0.00291053,0.465231
161,0.769842,0.0875005,0.138423,-0.102283,0.923069,-0.0500328,0.367395,0.00291053,0.468142
162,0.769846,0.090411,0.138436,-0.107905,0.922508,-0.0509928,0.367063,0.00291053,0.471052
163,0.769851,0.0933215,0.138449,-0.113531,0.921916,-0.0519525,0.366718,0.00291053,0.473963
164,0.769856,0.096232,0.138462,-0.119161,0.921293,-0.0529117,0.366361,0.00291053,0.476873
165,0.769861,0.0991425,0.138475,-0.124793,0.920638,-0.0538702,0.365992,0.00291053,0.479784
166,0.769865,0.102053,0.138487,-0.130428,0.919952,-0.0548281,0.36561,0.00291053,0.482694
167,0.76987,0.104963,0.1385,-0.136064,0.919235,-0.0557852,0.365215,0.00291053,0.485605
168,0.769875,0.107874,0.138513,-0.141701,0.918486,-0.0567413,0.364808,0.00291053,0.488515
169,0.76988,0.110784,0.138526,-0.14734,0.917706,-0.0576965,0.364388,0.00291053,0.491426
170,0.769884,0.113695,0.138539,-0.152978,0.916894,-0.0586506,0.363955,0.00291053,0.494336
171,0.769889,0.116605,0.138552,-0.158615,0.916051,-0.0596035,0.36351,0.00291053,0.497247
172,0.769894,0.119516,0.138565,-0.164251,0.915176,-0.060555,0.363053,0.00291053,0.500158
173,0.769898,0.122426,0.138577,-0.169886,0.91427,-0.0615052,0.362583,0.00291053,0.503068
174,0.769903,0.125337,0.13859,-0.175518,0.913333,-0.0624539,0.3621,0.00291053,0.505979
175,0.769908,0.128247,0.138603,-0.181148,0.912364,-0.063401,0.361605,0.00291053,0.508889
176,0.769913,0.131158,0.138616,-0.186774,0.911364,-0.0643464,0.361097,0.00291053,0.5118
177,0.769917,0.134068,0.138629,-0.192396,0.910333,-0.06529,0.360577,0.00291053,0.51471
178,0.769922,0.136979,0.138642,-0.198013,0.90927,-0.0662317,0.360045,0.00291053,0.517621
179,0.769927,0.139889,0.138654,-0.203625,0.908177,-0.0671715,0.3595,0.00291053,0.520531
180,0.769932,0.1428,0.138667,-0.209232,0.907052,-0.0681091,0.358943,0.00291053,0.523442
181,0.769936,0.14571,0.13868,-0.214832,0.905897,-0.0690446,0.358373,0.00291053,0.526352
182,0.769941,0.148621,0.138693,-0.220425,0.90471,-0.0699778,0.357792,0.00291053,0.529263
183,0.769946,0.151531,0.138706,-0.226011,0.903493,-0.0709086,0.357198,0.00291053,0.532173
184,0.76995,0.154442,0.138719,-0.231588,0.902246,-0.071837,0.356593,0.00291053,0.535084
185,0.769955,0.157353,0.138732,-0.237157,0.900968,-0.0727627,0.355975,0.00291053,0.537994
186,0.76996,0.160263,0.138744,-0.242717,0.89966,-0.0736859,0.355345,0.00291053,0.540905
187,0.769965,0.163173,0.138757,-0.248268,0.898322,-0.0746063,0.354704,0.00291053,0.543816
188,0.769969,0.166084,0.13877,-0.253807,0.896954,-0.0755238,0.354051,0.00291053,0.546726
189,0.769974,0.168994,0.138783,-0.259337,0.895556,-0.0764385,0.353386,0.00291053,0.549637
190,0.769979,0.171905,0.138796,-0.264854,0.894128,-0.0773501,0.352709,0.00291053,0.552547
191,0.769984,0.174816,0.138809,-0.27036,0.892671,-0.0782586,0.352021,0.00291053,0.555458
192,0.769988,0.177726,0.138821,-0.275853,0.891185,-0.0791639,0.351321,0.00291053,0.558368
193,0.769993,0.180636,0.138834,-0.281334,0.88967,-0.0800659,0.35061,0.00291053,0.561279
194,0.769998,0.183547,0.138847,-0.2868,0.888126,-0.0809646,0.349888,0.00291053,0.564189
195,0.770002,0.186457,0.13886,-0.292253,0.886554,-0.0818599,0.349155,0.00291053,0.5671
196,0.770007,0.189368,0.138873,-0.297691,0.884953,-0.0827516,0.348411,0.00291053,0.57001
197,0.770012,0.192278,0.138886,-0.303114,0.883324,-0.0836397,0.347655,0.00291053,0.572921
198,0.770017,0.195189,0.138899,-0.308522,0.881668,-0.0845241,0.346889,0.00291053,0.575831
199,0.770021,0.198099,0.138911,-0.313913,0.879983,-0.0854048,0.346112,0.00291053,0.578742
200,0.770026,0.20101,0.138924,-0.319288,0.878272,-0.0862816,0.345325,0.00291053,0.581652
201,0.770031,0.203921,0.138937,-0.324646,0.876533,-0.0871545,0.344527,0.00291053,0.584563
202,0.770036,0.206831,0.13895,-0.329986,0.874768,-0.0880234,0.343718,0.00291053,0.587473
203,0.77004,0.209741,0.138963,-0.335308,0.872976,-0.0888882,0.3429,0.00291053,0.590384
204,0.770045,0.212652,0.138976,-0.340612,0.871158,-0.0897489,0.342071,0.00291053,0.593295
205,0.77005,0.215562,0.138988,-0.345897,0.869314,-0.0906054,0.341232,0.00291053,0.596205
206,0.770055,0.218473,0.139001,-0.351162,0.867444,-0.0914576,0.340383,0.00291053,0.599116
207,0.770059,0.221383,0.139014,-0.356408,0.86555,-0.0923055,0.339525,0.00291053,0.602026
208,0.770064,0.224294,0.139027,-0.361633,0.86363,-0.093149,0.338657,0.00291053,0.604937
