index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
25,2.5,-0.818978,-0.457047,-2.54406,2.23595,-0.449081,-0.941533,-0.104035,-0.264389,-0.209914,0.832626,-0.0786894,0.580551,0.232064,0.214692,0.39709,-1.0001,-0.112981,-0.580645
26,2.6,-0.82833,-0.482338,-2.56319,2.31421,-0.457408,-0.886417,-0.0834176,-0.240624,-0.173502,0.73263,-0.087093,0.521479,0.203427,0.26095,0.339942,-1.00015,-0.0635295,-0.601337
27,2.7,-0.835762,-0.505039,-2.57894,2.38247,-0.466332,-0.837311,-0.0655105,-0.212814,-0.142155,0.63264,-0.0906033,0.460214,0.177617,0.295474,0.295423,-1.00019,-0.0137279,-0.626461
28,2.8,-0.841497,-0.524803,-2.59174,2.44074,-0.475364,-0.794469,-0.0490954,-0.181991,-0.11444,0.532642,-0.0893517,0.396091,0.166755,0.32116,0.264351,-1.0002,0.0342814,-0.658798
29,2.9,-0.845669,-0.541375,-2.60192,2.489,-0.484019,-0.758207,-0.0347513,-0.149185,-0.0895804,0.432607,-0.0828392,0.328523,0.124235,0.33379,0.235486,-1.00022,0.0947716,-0.693035
30,3,-0.848549,-0.554606,-2.60973,2.52726,-0.491743,-0.728883,-0.0232471,-0.115304,-0.0669385,0.332601,-0.0707347,0.25735,0.103999,0.342638,0.218185,-1.0002,0.147478,-0.730252
31,3.1,-0.85041,-0.564417,-2.61536,2.55552,-0.497991,-0.706854,-0.0143423,-0.0808457,-0.045861,0.232574,-0.0534599,0.182717,0.0769621,0.346027,0.204754,-1.00017,0.195929,-0.761768
32,3.2,-0.851484,-0.570767,-2.61894,2.57378,-0.502296,-0.692435,-0.00740554,-0.0461335,-0.0258011,0.132569,-0.0320622,0.105254,0.0611725,0.347686,0.197024,-1.00011,0.230077,-0.785639
33,3.3,-0.85224,-0.57341,-2.62063,2.58224,-0.504154,-0.685392,-0.0237977,0.00600668,-0.012122,0.0456634,0.00408981,0.0589962,-0.692018,0.999998,0.0269654,-0.718701,0.702662,0.200164
34,3.4,-0.855745,-0.569705,-2.62111,2.58197,-0.501557,-0.681881,-0.0431535,0.0634465,0.00218162,-0.0475146,0.0445865,0.0104849,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
35,3.5,-0.863461,-0.558361,-2.62072,2.57347,-0.493584,-0.680006,-0.111169,0.163447,0.00562013,-0.122404,0.114861,0.0270106,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
