index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
27,2.7,-0.831129,-0.490575,-2.56904,2.33917,-0.46048,-0.868584,-0.0768626,-0.231309,-0.162057,0.697738,-0.0888837,0.500378,0.185947,0.274734,0.316607,-0.994735,-0.0373922,-0.610744
28,2.8,-0.83795,-0.512286,-2.58372,2.40394,-0.469496,-0.821633,-0.0598422,-0.202382,-0.132163,0.597742,-0.0906327,0.438194,0.169091,0.304847,0.282656,-1.00011,0.00382642,-0.636228
29,2.9,-0.843119,-0.530959,-2.59558,2.45872,-0.478455,-0.781048,-0.0437908,-0.170714,-0.105475,0.497741,-0.0877158,0.37293,0.155405,0.327133,0.253693,-1.00011,0.0532608,-0.669971
30,3,-0.846807,-0.546377,-2.60491,2.50349,-0.486849,-0.747167,-0.0304294,-0.137454,-0.0814639,0.397704,-0.0792381,0.304096,0.123183,0.338307,0.229835,-1.00011,0.111261,-0.706506
31,3.1,-0.849301,-0.558422,-2.61194,2.53826,-0.494117,-0.720349,-0.019925,-0.103327,-0.0594387,0.297676,-0.0652256,0.231664,0.0905735,0.343532,0.21247,-1.00011,0.166704,-0.741598
32,3.2,-0.850865,-0.567027,-2.61684,2.56303,-0.499735,-0.700943,-0.0117389,-0.0687508,-0.0387703,0.197672,-0.0463894,0.155961,0.0727536,0.347155,0.201779,-1.00008,0.208473,-0.771124
33,3.3,-0.851706,-0.572165,-2.61972,2.57779,-0.503273,-0.689242,-0.00533723,-0.0339956,-0.0189551,0.0976675,-0.0238849,0.0777316,0.0575783,0.347899,0.195401,-1.00004,0.238049,-0.791276
34,3.4,-0.853345,-0.572685,-2.62098,2.58325,-0.503649,-0.683472,-0.0367467,0.0330068,-0.0078067,0.0116629,0.0231,0.0475235,-0.168895,0.576253,0.159313,-0.999139,0.406444,-0.561088
35,3.5,-0.857665,-0.566882,-2.62102,2.57985,-0.499573,-0.681414,-0.0668912,0.0983469,0.00338167,-0.0736512,0.0691125,0.0162524,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
36,3.6,-0.867755,-0.552047,-2.62051,2.56874,-0.489148,-0.678963,-0.134907,0.198347,0.00682019,-0.14854,0.139387,0.0327781,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
37,3.7,-0.884646,-0.527213,-2.61965,2.55015,-0.471695,-0.674859,-0.202922,0.298347,0.0102587,-0.22343,0.209661,0.0493037,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
38,3.8,-0.908339,-0.492378,-2.61846,2.52406,-0.447216,-0.669102,-0.270938,0.398347,0.0136972,-0.298319,0.279935,0.0658293,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
39,3.9,-0.938834,-0.447543,-2.61691,2.49048,-0.415708,-0.661693,-0.338954,0.498347,0.0171357,-0.373208,0.350209,0.0823549,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
40,4,-0.97613,-0.392708,-2.61503,2.44942,-0.377174,-0.652631,-0.406969,0.598347,0.0205742,-0.448097,0.420484,0.0988805,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
41,4.1,-1.02023,-0.327874,-2.6128,2.40086,-0.331612,-0.641917,-0.474985,0.698347,0.0240128,-0.522986,0.490758,0.115406,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
42,4.2,-1.07113,-0.253039,-2.61023,2.34482,-0.279022,-0.62955,-0.543,0.798347,0.0274513,-0.597875,0.561032,0.131932,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
43,4.3,-1.12883,-0.168204,-2.60731,2.28129,-0.219405,-0.61553,-0.611016,0.898347,0.0308898,-0.672765,0.631306,0.148457,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
44,4.4,-1.19333,-0.0733697,-2.60405,2.21027,-0.152761,-0.599858,-0.679031,0.998347,0.0343283,-0.747654,0.70158,0.164983,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
45,4.5,-1.26134,0.0266289,-2.60061,2.13538,-0.0824878,-0.583333,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16173e-10,-3.17752e-10,-1.09289e-11,2.3796e-10,-2.23247e-10,-5.25578e-11
46,4.6,-1.32936,0.126629,-2.59717,2.06049,-0.0122135,-0.566807,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16288e-10,-3.17785e-10,-1.09239e-11,2.38014e-10,-2.23422e-10,-5.25318e-11
47,4.7,-1.39738,0.226629,-2.59373,1.9856,0.0580607,-0.550282,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16063e-10,-3.1745e-10,-1.09171e-11,2.37708e-10,-2.23278e-10,-5.24969e-11
48,4.8,-1.46539,0.326629,-2.59029,1.91071,0.128335,-0.533756,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16204e-10,-3.17435e-10,-1.09075e-11,2.37732e-10,-2.23075e-10,-5.25622e-11
49,4.9,-1.53341,0.426629,-2.58686,1.83582,0.198609,-0.51723,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.1584e-10,-3.17411e-10,-1.09291e-11,2.3777e-10,-2.23342e-10,-5.25172e-11
50,5,-1.60142,0.526629,-2.58342,1.76093,0.268883,-0.500705,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16e-10,-3.17372e-10,-1.0917e-11,2.37834e-10,-2.23018e-10,-5.26354e-11
51,5.1,-1.66944,0.626629,-2.57998,1.68604,0.339158,-0.484179,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16334e-10,-3.1729e-10,-1.08918e-11,2.37967e-10,-2.23545e-10,-5.25812e-11
52,5.2,-1.73745,0.726629,-2.57654,1.61115,0.409432,-0.467653,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.17456e-10,-3.17014e-10,-1.0971e-11,2.38415e-10,-2.25316e-10,-5.30539e-11
53,5.3,-1.80547,0.826629,-2.5731,1.53626,0.479706,-0.451128,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16146e-10,-3.17678e-10,-1.09233e-11,2.37951e-10,-2.23302e-10,-5.25269e-11
54,5.4,-1.87348,0.926629,-2.56966,1.46138,0.54998,-0.434602,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16069e-10,-3.17568e-10,-1.09212e-11,2.37852e-10,-2.23251e-10,-5.24864e-11
55,5.5,-1.9415,1.02663,-2.56622,1.38649,0.620254,-0.418077,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16107e-10,-3.1757e-10,-1.09188e-11,2.37867e-10,-2.23195e-10,-5.25036e-11
56,5.6,-2.00952,1.12663,-2.56279,1.3116,0.690529,-0.401551,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.1615e-10,-3.17573e-10,-1.09244e-11,2.37884e-10,-2.23263e-10,-5.25227e-11
57,5.7,-2.07753,1.22663,-2.55935,1.23671,0.760803,-0.385025,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16058e-10,-3.17576e-10,-1.09219e-11,2.37902e-10,-2.2334e-10,-5.25093e-11
58,5.8,-2.14555,1.32663,-2.55591,1.16182,0.831077,-0.3685,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16104e-10,-3.1758e-10,-1.09191e-11,2.37923e-10,-2.23277e-10,-5.25314e-11
59,5.9,-2.21356,1.42663,-2.55247,1.08693,0.901351,-0.351974,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16156e-10,-3.17584e-10,-1.0926e-11,2.37948e-10,-2.23366e-10,-5.25167e-11
60,6,-2.28158,1.52663,-2.54903,1.01204,0.971625,-0.335448,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16216e-10,-3.17761e-10,-1.0923e-11,2.37976e-10,-2.23296e-10,-5.25429e-11
61,6.1,-2.34959,1.62663,-2.54559,0.937151,1.0419,-0.318923,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16099e-10,-3.17407e-10,-1.09196e-11,2.37821e-10,-2.23215e-10,-5.24798e-11
62,6.2,-2.41761,1.72663,-2.54216,0.862262,1.11217,-0.302397,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16165e-10,-3.17601e-10,-1.09156e-11,2.37843e-10,-2.23322e-10,-5.25074e-11
63,6.3,-2.48563,1.82663,-2.53872,0.787373,1.18245,-0.285872,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.16019e-10,-3.17608e-10,-1.09248e-11,2.37868e-10,-2.23227e-10,-5.25405e-11
64,6.4,-2.55364,1.92663,-2.53528,0.712484,1.25272,-0.269346,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.1609e-10,-3.17618e-10,-1.09205e-11,2.379e-10,-2.2336e-10,-5.25185e-11
65,6.5,-2.62166,2.02663,-2.53184,0.637594,1.323,-0.25282,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,2.1618e-10,-3.1763e-10,-1.0915e-11,2.3794e-10,-2.23245e-10,-5.25615e-11
66,6.6,-2.68774,2.12378,-2.5285,0.564836,1.39127,-0.236765,-0.628844,0.924559,0.0317911,-0.692395,0.649727,0.152789,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
67,6.7,-2.74722,2.21124,-2.52549,0.499341,1.45273,-0.222312,-0.560829,0.824559,0.0283526,-0.617506,0.579452,0.136264,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
68,6.8,-2.7999,2.2887,-2.52283,0.441335,1.50716,-0.209512,-0.492813,0.724559,0.0249141,-0.542616,0.509178,0.119738,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
69,6.9,-2.84578,2.35615,-2.52051,0.390818,1.55457,-0.198365,-0.424798,0.624559,0.0214756,-0.467727,0.438904,0.103212,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
70,7,-2.88486,2.41361,-2.51853,0.34779,1.59494,-0.18887,-0.356782,0.524559,0.018037,-0.392838,0.36863,0.0866867,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
71,7.1,-2.91714,2.46106,-2.5169,0.31225,1.62829,-0.181027,-0.288766,0.424559,0.0145985,-0.317949,0.298356,0.0701611,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
72,7.2,-2.94261,2.49852,-2.51561,0.2842,1.65461,-0.174838,-0.220751,0.324559,0.01116,-0.24306,0.228081,0.0536354,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
73,7.3,-2.96129,2.52597,-2.51467,0.263638,1.67391,-0.1703,-0.152735,0.224559,0.0077215,-0.168171,0.157807,0.0371098,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
74,7.4,-2.97316,2.54343,-2.51407,0.250566,1.68617,-0.167416,-0.0847197,0.124559,0.00428299,-0.0932814,0.087533,0.0205842,0.680156,-1,-0.0343851,0.748892,-0.702742,-0.165256
75,7.5,-2.97829,2.55117,-2.5139,0.244828,1.69135,-0.165977,-0.0217234,0.0503664,-0.00751681,-0.0325032,0.0111732,0.0232685,0.490882,0.0828594,-0.400964,0.16568,-0.999322,0.666225
76,7.6,-2.97749,2.55448,-2.51604,0.243618,1.68778,-0.161792,0.035401,0.0206634,-0.0356804,0.00513731,-0.0810172,0.0623496,0.43971,0.248819,-0.43517,0.0687817,-1.00002,0.765255
77,7.7,-2.97173,2.55774,-2.52174,0.244518,1.67468,-0.151763,0.0799737,0.0439673,-0.077866,0.0133771,-0.181024,0.13786,0.454779,0.212312,-0.404701,0.100308,-1.00003,0.741362
78,7.8,-2.96143,2.56311,-2.53148,0.246435,1.65158,-0.134321,0.126387,0.0623844,-0.116002,0.0258496,-0.281034,0.210421,0.472808,0.152644,-0.355245,0.152094,-1.00002,0.709786
79,7.9,-2.94637,2.56998,-2.54475,0.249898,1.61847,-0.109801,0.175181,0.0735963,-0.148337,0.0446183,-0.381045,0.279393,0.504166,0.0680835,-0.289221,0.226542,-1.00009,0.669492
80,8,-2.92631,2.57752,-2.5609,0.255632,1.57537,-0.0785502,0.226392,0.0755689,-0.173537,0.0715794,-0.481054,0.345215,0.527164,-0.0341163,-0.212122,0.318025,-1.00002,0.643649
81,8.1,-2.90103,2.58472,-2.57918,0.264551,1.52226,-0.0408083,0.279413,0.0663918,-0.190549,0.108648,-0.581058,0.40962,0.532508,-0.153211,-0.12603,0.427226,-1.00001,0.647671
82,8.2,-2.87041,2.59035,-2.59871,0.277776,1.45916,0.00343016,0.332928,0.0439166,-0.19829,0.158156,-0.681052,0.475829,0.530612,-0.299775,-0.0268962,0.567243,-0.999916,0.688061
83,8.3,-2.83451,2.59296,-2.61848,0.296707,1.38605,0.0545901,0.384604,0.00520676,-0.195125,0.223454,-0.781031,0.549119,0.502742,-0.481398,0.0945119,0.74674,-0.999682,0.785044
84,8.4,-2.79368,2.5907,-2.63727,0.32317,1.30295,0.113776,0.430371,-0.0544218,-0.177914,0.309927,-0.880878,0.63813,0.419051,-0.723013,0.259973,0.996096,-0.991301,1.00003
85,8.5,-2.74942,2.58129,-2.6532,0.359164,1.21113,0.182257,0.446654,-0.136791,-0.135649,0.409961,-0.94389,0.728599,-0.0369796,-0.902269,0.562477,1.00052,-0.310687,0.818549
86,8.6,-2.70668,2.56332,-2.66336,0.40416,1.11798,0.257719,0.392769,-0.217434,-0.0634886,0.476788,-0.890175,0.761724,-0.75329,-0.680954,0.767742,0.423228,0.999681,0.0193245
87,8.7,-2.67139,2.53832,-2.66589,0.453814,1.03396,0.334271,0.314967,-0.279852,0.0118208,0.513925,-0.790273,0.768676,-0.691695,-0.52364,0.70696,0.289003,0.999875,0.0158878
88,8.8,-2.64368,2.50781,-2.66114,0.506515,0.95993,0.411565,0.238856,-0.328173,0.0827691,0.538005,-0.690381,0.777895,-0.804678,-0.441124,0.708435,0.188992,0.999738,0.136375
89,8.9,-2.62363,2.47311,-2.64945,0.560948,0.895892,0.489844,0.162198,-0.363917,0.150332,0.54818,-0.590392,0.787194,-0.7374,-0.278772,0.642794,0.0144344,1.00001,0.0465173
90,9,-2.61114,2.4355,-2.63126,0.615577,0.841852,0.568723,0.0884104,-0.385677,0.212246,0.54108,-0.490395,0.787984,-0.700534,-0.131337,0.568767,-0.176513,1.00034,-0.083748
91,9.1,-2.6057,2.39658,-2.60739,0.668393,0.797814,0.646719,0.0222639,-0.388977,0.262235,0.510665,-0.390346,0.766725,-0.606478,0.0810817,0.40703,-0.444698,1.00102,-0.379923
92,9.2,-2.60619,2.35862,-2.57965,0.716636,0.763784,0.720627,-0.0288842,-0.364383,0.286741,0.447849,-0.290232,0.701751,-0.389109,0.445574,0.0329493,-0.834617,1.00215,-0.986693
93,9.3,-2.61074,2.32449,-2.5511,0.757266,0.739338,0.785811,-0.0586055,-0.317576,0.281305,0.365622,-0.20324,0.601848,-0.18443,0.486841,-0.1445,-0.787298,0.729303,-0.999618
94,9.4,-2.61734,2.29519,-2.52391,0.789974,0.722348,0.840996,-0.0710122,-0.268112,0.260153,0.289677,-0.139902,0.501861,-0.0388354,0.507218,-0.288561,-0.718302,0.529545,-0.999866
95,9.5,-2.62452,2.27093,-2.49951,0.815437,0.710784,0.886182,-0.0706803,-0.216899,0.225717,0.220774,-0.0938464,0.401854,0.0422598,0.516606,-0.396662,-0.659877,0.397964,-1
96,9.6,-2.63117,2.25185,-2.47913,0.834354,0.703166,0.921367,-0.0609957,-0.164329,0.180176,0.158678,-0.0603043,0.301852,0.143081,0.5336,-0.508194,-0.585689,0.281242,-1.00007
97,9.7,-2.63649,2.2381,-2.46377,0.847367,0.698431,0.946552,-0.0445284,-0.110619,0.125766,0.102453,-0.0355858,0.201847,0.194922,0.542869,-0.582286,-0.535799,0.211612,-1.00008
98,9.8,-2.63993,2.22976,-2.45419,0.854989,0.695859,0.961737,-0.0235696,-0.0560447,0.0650914,0.0505476,-0.0165538,0.101843,0.224959,0.548947,-0.628582,-0.503722,0.171427,-1.00005
99,9.9,-2.64113,2.22691,-2.45087,0.857557,0.695024,0.966921,-0.000428608,-0.00101439,0.00118119,0.000911963,-0.00029646,0.00184247,0.232627,0.550559,-0.641088,-0.494968,0.160904,-1
100,9.90184,-2.64113,2.22691,-2.45086,0.857557,0.695023,0.966923,-1.87893e-16,-4.44687e-16,5.17807e-16,3.99786e-16,-1.29962e-16,8.077e-16,0.232627,0.550559,-0.641088,-0.494968,0.160904,-1
