index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
15,1.5,-2.76811,1.7126,-1.37447,0.479443,2.20048,-1.3512,0.646107,-0.252414,0.209563,-0.117686,-0.210593,-0.046455,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998
16,1.6,-2.6985,1.68541,-1.35189,0.466764,2.17779,-1.35621,0.746107,-0.291481,0.241998,-0.1359,-0.243187,-0.053645,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998
17,1.7,-2.61889,1.6543,-1.32607,0.452263,2.15184,-1.36193,0.846107,-0.330548,0.274433,-0.154115,-0.275781,-0.0608349,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998
18,1.8,-2.52928,1.6193,-1.297,0.43594,2.12263,-1.36837,0.946107,-0.369615,0.306868,-0.17233,-0.308375,-0.0680249,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998
19,1.9,-2.43073,1.5808,-1.26504,0.41799,2.09051,-1.37546,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,5.6286e-11,-2.20729e-11,1.82791e-11,-1.02777e-11,-1.83481e-11,-4.05245e-12
20,2,-2.33073,1.54173,-1.2326,0.399776,2.05792,-1.38265,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43589e-10,-9.52438e-11,7.89899e-11,-4.44226e-11,-7.94312e-11,-1.75227e-11
21,2.1,-2.23073,1.50266,-1.20017,0.381561,2.02532,-1.38984,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43857e-10,-9.52271e-11,7.90015e-11,-4.44236e-11,-7.93953e-11,-1.75253e-11
22,2.2,-2.13073,1.4636,-1.16773,0.363347,1.99273,-1.39703,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43827e-10,-9.52079e-11,7.90149e-11,-4.44247e-11,-7.94388e-11,-1.75283e-11
23,2.3,-2.03073,1.42453,-1.1353,0.345132,1.96013,-1.40422,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43792e-10,-9.52773e-11,7.90306e-11,-4.4426e-11,-7.93977e-11,-1.75317e-11
24,2.4,-1.93073,1.38546,-1.10287,0.326917,1.92754,-1.41141,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43751e-10,-9.52591e-11,7.89489e-11,-4.44275e-11,-7.94493e-11,-1.75359e-11
25,2.5,-1.83073,1.3464,-1.07043,0.308703,1.89494,-1.4186,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43702e-10,-9.52372e-11,7.89611e-11,-4.44294e-11,-7.9401e-11,-1.75408e-11
26,2.6,-1.73073,1.30733,-1.038,0.290488,1.86235,-1.42579,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43642e-10,-9.52106e-11,7.8976e-11,-4.44316e-11,-7.94643e-11,-1.75163e-11
27,2.7,-1.63073,1.26826,-1.00556,0.272274,1.82976,-1.43298,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43567e-10,-9.51775e-11,7.89946e-11,-4.44344e-11,-7.9406e-11,-1.75201e-11
28,2.8,-1.53073,1.2292,-0.973126,0.254059,1.79716,-1.44017,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.4347e-10,-9.52914e-11,7.90183e-11,-4.4438e-11,-7.94878e-11,-1.75249e-11
29,2.9,-1.43073,1.19013,-0.940692,0.235844,1.76457,-1.44736,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43343e-10,-9.52606e-11,7.88678e-11,-4.44428e-11,-7.94142e-11,-1.75312e-11
30,3,-1.33073,1.15106,-0.908257,0.21763,1.73197,-1.45455,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.44036e-10,-9.52177e-11,7.8876e-11,-4.44495e-11,-7.93118e-11,-1.75401e-11
31,3.1,-1.23073,1.11199,-0.875822,0.199415,1.69938,-1.46174,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43984e-10,-9.51539e-11,7.88883e-11,-4.44594e-11,-7.94305e-11,-1.75533e-11
32,3.2,-1.13073,1.07293,-0.843387,0.181201,1.66679,-1.46893,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43899e-10,-9.54075e-11,7.89084e-11,-4.44757e-11,-7.92671e-11,-1.75751e-11
33,3.3,-1.03073,1.03386,-0.810953,0.162986,1.63419,-1.47612,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43732e-10,-9.53732e-11,7.89479e-11,-4.45075e-11,-7.94777e-11,-1.74851e-11
34,3.4,-0.93073,0.994794,-0.778518,0.144771,1.6016,-1.48331,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43259e-10,-9.52765e-11,7.80457e-11,-4.45975e-11,-7.90593e-11,-1.74843e-11
35,3.5,-0.83073,0.955727,-0.746083,0.126557,1.569,-1.4905,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.32878e-10,-9.31513e-11,6.98634e-11,-4.65756e-11,-8.15074e-11,-1.74659e-11
36,3.6,-0.73073,0.91666,-0.713648,0.108342,1.53641,-1.49769,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.436e-10,-9.51851e-11,7.89723e-11,-4.43674e-11,-7.93791e-11,-1.75203e-11
37,3.7,-0.63073,0.877593,-0.681214,0.0901275,1.50382,-1.50488,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43564e-10,-9.51689e-11,7.89804e-11,-4.43958e-11,-7.94096e-11,-1.75222e-11
38,3.8,-0.53073,0.838526,-0.648779,0.0719129,1.47122,-1.51207,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43524e-10,-9.51508e-11,7.89894e-11,-4.4395e-11,-7.93788e-11,-1.75244e-11
39,3.9,-0.43073,0.799459,-0.616344,0.0536983,1.43863,-1.51926,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43479e-10,-9.51993e-11,7.89996e-11,-4.43942e-11,-7.94132e-11,-1.75095e-11
40,4,-0.33073,0.760393,-0.583909,0.0354837,1.40603,-1.52645,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43428e-10,-9.51808e-11,7.89376e-11,-4.43932e-11,-7.93786e-11,-1.75111e-11
41,4.1,-0.23073,0.721326,-0.551475,0.0172691,1.37344,-1.53364,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43684e-10,-9.51596e-11,7.89455e-11,-4.43921e-11,-7.9339e-11,-1.75128e-11
42,4.2,-0.13073,0.682259,-0.51904,-0.000945502,1.34085,-1.54083,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43641e-10,-9.53047e-11,7.90393e-11,-4.44332e-11,-7.94629e-11,-1.75361e-11
43,4.3,-0.0307305,0.643192,-0.486605,-0.0191601,1.30825,-1.54802,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43958e-10,-9.52903e-11,7.9057e-11,-4.44352e-11,-7.94238e-11,-1.75402e-11
44,4.4,0.0692695,0.604125,-0.45417,-0.0373747,1.27566,-1.55521,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43931e-10,-9.52732e-11,7.90778e-11,-4.44375e-11,-7.94777e-11,-1.75451e-11
45,4.5,0.16927,0.565058,-0.421736,-0.0555893,1.24306,-1.5624,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.439e-10,-9.52529e-11,7.89929e-11,-4.44404e-11,-7.94323e-11,-1.75509e-11
46,4.6,0.26927,0.525991,-0.389301,-0.0738039,1.21047,-1.56959,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43862e-10,-9.53499e-11,7.90112e-11,-4.44438e-11,-7.94989e-11,-1.75276e-11
47,4.7,0.36927,0.486924,-0.356866,-0.0920185,1.17788,-1.57678,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43814e-10,-9.5334e-11,7.90341e-11,-4.44481e-11,-7.9445e-11,-1.75327e-11
48,4.8,0.46927,0.447857,-0.324431,-0.110233,1.14528,-1.58397,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43753e-10,-9.53136e-11,7.90634e-11,-4.44536e-11,-7.95321e-11,-1.75393e-11
49,4.9,0.56927,0.408791,-0.291996,-0.128448,1.11269,-1.59116,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43671e-10,-9.52864e-11,7.89204e-11,-4.44609e-11,-7.9466e-11,-1.7548e-11
50,5,0.66927,0.369724,-0.259562,-0.146662,1.08009,-1.59835,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43558e-10,-9.52487e-11,7.8939e-11,-4.44711e-11,-7.93739e-11,-1.75601e-11
51,5.1,0.76927,0.330657,-0.227127,-0.164877,1.0475,-1.60554,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.4339e-10,-9.5463e-11,7.89665e-11,-4.44863e-11,-7.95074e-11,-1.75782e-11
52,5.2,0.86927,0.29159,-0.194692,-0.183092,1.0149,-1.61273,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.44543e-10,-9.54578e-11,7.90118e-11,-4.45112e-11,-7.93694e-11,-1.76078e-11
53,5.3,0.96927,0.252523,-0.162257,-0.201306,0.982311,-1.61992,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.44683e-10,-9.54476e-11,7.91002e-11,-4.45598e-11,-7.96275e-11,-1.75339e-11
54,5.4,1.06927,0.213456,-0.129823,-0.219521,0.949717,-1.62711,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.45076e-10,-9.5419e-11,7.8344e-11,-4.46963e-11,-7.93484e-11,-1.75772e-11
55,5.5,1.16927,0.174389,-0.0973879,-0.237735,0.917123,-1.6343,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.52927e-10,-1.05386e-10,7.37704e-11,-4.74238e-11,-8.4309e-11,-1.84426e-11
56,5.6,1.26927,0.135322,-0.0649532,-0.25595,0.884529,-1.64149,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43704e-10,-9.51934e-11,7.89891e-11,-4.44023e-11,-7.93956e-11,-1.75257e-11
57,5.7,1.36927,0.0962554,-0.0325184,-0.274165,0.851934,-1.64868,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43674e-10,-9.51777e-11,7.89981e-11,-4.44019e-11,-7.94271e-11,-1.75279e-11
58,5.8,1.46927,0.0571885,-8.36409e-05,-0.292379,0.81934,-1.65587,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43641e-10,-9.52249e-11,7.90081e-11,-4.44015e-11,-7.93973e-11,-1.75303e-11
59,5.9,1.56927,0.0181216,0.0323511,-0.310594,0.786746,-1.66306,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43603e-10,-9.52091e-11,7.90194e-11,-4.44011e-11,-7.94328e-11,-1.75159e-11
60,6,1.66927,-0.0209453,0.0647859,-0.328808,0.754152,-1.67025,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.4356e-10,-9.51913e-11,7.89588e-11,-4.44006e-11,-7.93995e-11,-1.75178e-11
61,6.1,1.76927,-0.0600122,0.0972206,-0.347023,0.721558,-1.67744,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43512e-10,-9.51709e-11,7.89682e-11,-4.44e-11,-7.94401e-11,-1.75201e-11
62,6.2,1.86927,-0.099079,0.129655,-0.365238,0.688964,-1.68463,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43455e-10,-9.5232e-11,7.89791e-11,-4.43993e-11,-7.94023e-11,-1.75227e-11
63,6.3,1.96927,-0.138146,0.16209,-0.383452,0.65637,-1.69182,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43756e-10,-9.52116e-11,7.89917e-11,-4.43985e-11,-7.93583e-11,-1.75257e-11
64,6.4,2.06927,-0.177213,0.194525,-0.401667,0.623776,-1.69901,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43712e-10,-9.51875e-11,7.90067e-11,-4.43975e-11,-7.94062e-11,-1.75293e-11
65,6.5,2.16927,-0.21628,0.22696,-0.419881,0.591182,-1.7062,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43659e-10,-9.51587e-11,7.89148e-11,-4.43964e-11,-7.93538e-11,-1.75336e-11
66,6.6,2.26927,-0.255347,0.259394,-0.438096,0.558588,-1.71339,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43594e-10,-9.52453e-11,7.89245e-11,-4.4395e-11,-7.94117e-11,-1.75083e-11
67,6.7,2.36927,-0.294414,0.291829,-0.456311,0.525994,-1.72058,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43514e-10,-9.52165e-11,7.89367e-11,-4.43933e-11,-7.93471e-11,-1.75111e-11
68,6.8,2.46927,-0.33348,0.324264,-0.474525,0.4934,-1.72777,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.4341e-10,-9.51796e-11,7.89523e-11,-4.43911e-11,-7.94204e-11,-1.75146e-11
69,6.9,2.56927,-0.372547,0.356699,-0.49274,0.460806,-1.73496,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43273e-10,-9.51306e-11,7.87914e-11,-4.43882e-11,-7.9336e-11,-1.75193e-11
70,7,2.66927,-0.411614,0.389133,-0.510954,0.428212,-1.74215,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43082e-10,-9.50625e-11,7.87847e-11,-4.43842e-11,-7.92187e-11,-1.75258e-11
71,7.1,2.76927,-0.450681,0.421568,-0.529169,0.395617,-1.74934,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.42799e-10,-9.5231e-11,7.87747e-11,-4.43782e-11,-7.93142e-11,-1.75355e-11
72,7.2,2.86927,-0.489748,0.454003,-0.547384,0.363023,-1.75653,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43758e-10,-9.51513e-11,7.87582e-11,-4.43683e-11,-7.91146e-11,-1.75513e-11
73,7.3,2.96927,-0.528815,0.486438,-0.565598,0.330429,-1.76372,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43527e-10,-9.49964e-11,7.87263e-11,-4.43491e-11,-7.92511e-11,-1.7451e-11
74,7.4,3.06927,-0.567882,0.518873,-0.583813,0.297835,-1.77091,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.42879e-10,-9.45635e-11,7.76416e-11,-4.42955e-11,-7.8637e-11,-1.74196e-11
75,7.5,3.16927,-0.606949,0.551307,-0.602027,0.265241,-1.7781,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.31e-10,-9.62499e-11,6.73749e-11,-4.33124e-11,-7.69999e-11,-1.68437e-11
76,7.6,3.26927,-0.646016,0.583742,-0.620242,0.232647,-1.78529,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43809e-10,-9.52598e-11,7.90058e-11,-4.44081e-11,-7.94122e-11,-1.7531e-11
77,7.7,3.36927,-0.685082,0.616177,-0.638457,0.200053,-1.79248,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43785e-10,-9.52477e-11,7.90157e-11,-4.44081e-11,-7.94445e-11,-1.75335e-11
78,7.8,3.46927,-0.724149,0.648612,-0.656671,0.167459,-1.79967,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43758e-10,-9.52341e-11,7.90268e-11,-4.4408e-11,-7.94158e-11,-1.75363e-11
79,7.9,3.56927,-0.763216,0.681046,-0.674886,0.134865,-1.80686,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43727e-10,-9.52189e-11,7.90393e-11,-4.4408e-11,-7.94524e-11,-1.75222e-11
80,8,3.66927,-0.802283,0.713481,-0.6931,0.102271,-1.81405,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43693e-10,-9.52017e-11,7.898e-11,-4.44079e-11,-7.94204e-11,-1.75246e-11
81,8.1,3.76927,-0.84135,0.745916,-0.711315,0.0696767,-1.82124,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43654e-10,-9.52607e-11,7.89909e-11,-4.44078e-11,-7.94625e-11,-1.75273e-11
82,8.2,3.86927,-0.880417,0.778351,-0.72953,0.0370826,-1.82843,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43608e-10,-9.5244e-11,7.90035e-11,-4.44077e-11,-7.94264e-11,-1.75305e-11
83,8.3,3.96927,-0.919484,0.810785,-0.747744,0.00448852,-1.83562,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43555e-10,-9.52246e-11,7.90181e-11,-4.44076e-11,-7.9476e-11,-1.75342e-11
84,8.4,4.06927,-0.958551,0.84322,-0.765959,-0.0281056,-1.84281,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43892e-10,-9.52018e-11,7.90354e-11,-4.44075e-11,-7.94346e-11,-1.75385e-11
85,8.5,4.16927,-0.997618,0.875655,-0.784174,-0.0606996,-1.85,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43857e-10,-9.5284e-11,7.89465e-11,-4.44074e-11,-7.93851e-11,-1.75437e-11
86,8.6,4.26927,-1.03668,0.90809,-0.802388,-0.0932937,-1.85719,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43814e-10,-9.52626e-11,7.89597e-11,-4.44072e-11,-7.94464e-11,-1.75196e-11
87,8.7,4.36927,-1.07575,0.940524,-0.820603,-0.125888,-1.86438,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.4376e-10,-9.5236e-11,7.89762e-11,-4.4407e-11,-7.93861e-11,-1.75237e-11
88,8.8,4.46927,-1.11482,0.972959,-0.838817,-0.158482,-1.87157,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43692e-10,-9.52018e-11,7.89973e-11,-4.44068e-11,-7.94647e-11,-1.7529e-11
89,8.9,4.56927,-1.15389,1.00539,-0.857032,-0.191076,-1.87876,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43601e-10,-9.53378e-11,7.90253e-11,-4.44064e-11,-7.93878e-11,-1.7536e-11
90,9,4.66927,-1.19295,1.03783,-0.875247,-0.22367,-1.88595,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43474e-10,-9.53102e-11,7.88476e-11,-4.44059e-11,-7.94974e-11,-1.75457e-11
91,9.1,4.76927,-1.23202,1.07026,-0.893461,-0.256264,-1.89314,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43287e-10,-9.52693e-11,7.88528e-11,-4.44052e-11,-7.93911e-11,-1.75602e-11
92,9.2,4.86927,-1.27109,1.1027,-0.911676,-0.288858,-1.90033,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.42979e-10,-9.52021e-11,7.88615e-11,-4.4404e-11,-7.92167e-11,-1.7584e-11
93,9.3,4.96927,-1.31015,1.13513,-0.92989,-0.321452,-1.90752,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.4447e-10,-9.50718e-11,7.88782e-11,-4.44016e-11,-7.94006e-11,-1.74995e-11
94,9.4,5.06927,-1.34922,1.16757,-0.948105,-0.354046,-1.91471,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.44667e-10,-9.56963e-11,7.89248e-11,-4.43952e-11,-7.89248e-11,-1.75114e-11
95,9.5,5.16927,-1.38829,1.2,-0.96632,-0.38664,-1.9219,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.48e-10,-9.74284e-11,7.0857e-11,-4.42856e-11,-7.97141e-11,-1.77143e-11
96,9.6,5.26927,-1.42735,1.23244,-0.984534,-0.419234,-1.92909,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43682e-10,-9.521e-11,7.89645e-11,-4.43849e-11,-7.93707e-11,-1.75219e-11
97,9.7,5.36927,-1.46642,1.26487,-1.00275,-0.451829,-1.93628,1,-0.390669,0.324348,-0.182146,-0.325941,-0.0718998,2.43651e-10,-9.51951e-11,7.89722e-11,-4.43836e-11,-7.94007e-11,-1.75239e-11
98,9.8,5.46904,-1.5054,1.29723,-1.02092,-0.484349,-1.94345,0.97868,-0.38234,0.317432,-0.178263,-0.318992,-0.0703669,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
99,9.9,5.56191,-1.54168,1.32735,-1.03784,-0.514618,-1.95013,0.87868,-0.343273,0.284998,-0.160048,-0.286398,-0.0631769,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
100,10,5.64478,-1.57405,1.35423,-1.05293,-0.541628,-1.95609,0.77868,-0.304206,0.252563,-0.141833,-0.253803,-0.0559869,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
101,10.1,5.71765,-1.60252,1.37787,-1.0662,-0.565379,-1.96133,0.67868,-0.265139,0.220128,-0.123619,-0.221209,-0.0487969,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
102,10.2,5.78051,-1.62708,1.39826,-1.07766,-0.58587,-1.96585,0.57868,-0.226072,0.187693,-0.105404,-0.188615,-0.041607,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
103,10.3,5.83338,-1.64773,1.41541,-1.08729,-0.603102,-1.96965,0.47868,-0.187005,0.155259,-0.0871896,-0.156021,-0.034417,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
104,10.4,5.87625,-1.66448,1.42931,-1.09509,-0.617074,-1.97273,0.37868,-0.147938,0.122824,-0.068975,-0.123427,-0.027227,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
105,10.5,5.90912,-1.67732,1.43997,-1.10108,-0.627787,-1.97509,0.27868,-0.108872,0.0903891,-0.0507604,-0.0908331,-0.020037,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
106,10.6,5.93199,-1.68626,1.44739,-1.10525,-0.635241,-1.97674,0.17868,-0.0698046,0.0579543,-0.0325458,-0.058239,-0.012847,-1,0.390669,-0.324348,0.182146,0.325941,0.0718998
107,10.7,5.94486,-1.6913,1.4516,-1.1076,-0.639432,-1.97765,0.0797933,-0.0364145,0.0355658,-0.0184707,-0.0248702,-0.00296988,-0.745859,-0.378656,0.99609,-0.367354,0.388539,0.407358
108,10.8,5.94793,-1.69524,1.45765,-1.11022,-0.63984,-1.97643,-0.0192127,-0.0329275,0.0684754,-0.0268664,0.0150383,0.0227271,-0.999915,0.286167,-0.131296,0.103673,0.348588,0.127046
109,10.9,5.94394,-1.70052,1.46897,-1.1146,-0.637056,-1.9725,-0.0579058,-0.0760843,0.163148,-0.0627699,0.0402682,0.0571651,-0.358371,-0.467473,0.999998,-0.37848,0.248238,0.360194
110,11,5.93633,-1.71047,1.49029,-1.12273,-0.631777,-1.96493,-0.0945705,-0.123032,0.263143,-0.0995438,0.0654096,0.0949514,-0.364509,-0.469753,0.999996,-0.366068,0.250542,0.379112
111,11.1,5.92499,-1.72514,1.5216,-1.13444,-0.623961,-1.9534,-0.132771,-0.170439,0.363136,-0.133875,0.0910846,0.136581,-0.407893,-0.48052,0.99992,-0.309798,0.265581,0.470957
112,11.2,5.90972,-1.74458,1.56291,-1.1494,-0.613546,-1.93745,-0.171674,-0.216711,0.459145,-0.162879,0.116386,0.182593,0.357837,0.464239,-1.00004,0.396619,-0.249187,-0.337038
113,11.3,5.89428,-1.76394,1.60383,-1.16363,-0.603134,-1.92075,-0.136914,-0.170479,0.359146,-0.122352,0.0917416,0.150403,0.371178,0.469575,-1.00004,0.367848,-0.253356,-0.380063
114,11.4,5.8824,-1.77866,1.63474,-1.17397,-0.595215,-1.90752,-0.100441,-0.12366,0.259143,-0.0849308,0.0665616,0.113457,0.382224,0.474331,-1.00003,0.342718,-0.256054,-0.416814
115,11.5,5.87425,-1.78865,1.65566,-1.18074,-0.589837,-1.89825,-0.0622463,-0.0761884,0.159136,-0.0508729,0.0409742,0.0715139,0.389093,0.477644,-1.00002,0.325515,-0.257234,-0.441283
